#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,"COMBINED GE PARTY TOTALS (NY, SC)","COMBINED % (NY, SC)",Notes (See Endnotes Tab),year
3508,Washington,WA,01,,,,,,District Votes:,,"115,236",,,,"241,937",,,,,,,2006
3509,Washington,WA,02,H0WA02080,(I),Rick ,Larsen,"Larsen, Rick ",,DEM,"70,662",100.00%,,,"157,064",64.16%,,,,,,2006
3510,Washington,WA,02,,,,,,Party Votes:,DEM,"70,662",,,,,,,,,,,2006
3511,Washington,WA,02,H6WA02145,,Doug,Roulstone,"Roulstone, Doug",,REP,"39,761",77.59%,,,"87,730",35.84%,,,,,,2006
3512,Washington,WA,02,H6WA02152,,Teri ,Moats,"Moats, Teri ",,REP,"11,487",22.41%,,,,,,,,,,2006
3513,Washington,WA,02,,,,,,Party Votes:,REP,"51,248",,,,,,,,,,,2006
3514,Washington,WA,02,,,,,,District Votes:,,"121,910",,,,"244,794",,,,,,,2006
3515,Washington,WA,03, H6WA03135,(I),Brian,Baird,"Baird, Brian",,DEM,"66,618",100.00%,,,"147,065",63.12%,,,,,,2006
3516,Washington,WA,03,,,,,,Party Votes:,DEM,"66,618",,,,,,,,,,,2006
3517,Washington,WA,03,H6WA03143,,Michael,Messmore,"Messmore, Michael",,REP,"29,289",67.13%,,,"85,915",36.88%,,,,,,2006
3518,Washington,WA,03,H6WA03168,,Daniel R. ,Miller,"Miller, Daniel R. ",,REP,"14,341",32.87%,,,,,,,,,,2006
3519,Washington,WA,03,,,,,,Party Votes:,REP,"43,630",,,,,,,,,,,2006
3520,Washington,WA,03,,,,,,District Votes:,,"110,248",,,,"232,980",,,,,,,2006
3521,Washington,WA,04,H2WA04041,(I),Doc ,Hastings,"Hastings, Doc ",,REP,"54,968",76.74%,,,"115,246",59.93%,,,,,,2006
3522,Washington,WA,04,H6WA04125,,Claude L. ,Oliver,"Oliver, Claude L. ",,REP,"16,661",23.26%,,,,,,,,,,2006
3523,Washington,WA,04,,,,,,Party Votes:,REP,"71,629",,,,,,,,,,,2006
3524,Washington,WA,04,H4WA04062,,Richard,Wright,"Wright, Richard",,DEM,"22,145",85.11%,,,"77,054",40.07%,,,,,,2006
3525,Washington,WA,04,H6WA04133,,Lewis ,Picton,"Picton, Lewis ",,DEM,"3,875",14.89%,,,,,,,,,,2006
3526,Washington,WA,04,,,,,,Party Votes:,DEM,"26,020",,,,,,,,,,,2006
3527,Washington,WA,04,,,,,,District Votes:,,"97,649",,,,"192,300",,,,,,,2006
3528,Washington,WA,05,H4WA05077,(I),Cathy ,McMorris,"McMorris, Cathy ",,REP,"73,902",100.00%,,,"134,967",56.40%,,,,,,2006
3529,Washington,WA,05,,,,,,Party Votes:,REP,"73,902",,,,,,,,,,,2006
3530,Washington,WA,05,H6WA05122,,Peter J. ,Goldmark,"Goldmark, Peter J. ",,DEM,"50,866",100.00%,,,"104,357",43.60%,,,,,,2006
3531,Washington,WA,05,,,,,,Party Votes:,DEM,"50,866",,,,,,,,,,,2006
3532,Washington,WA,05,,,,,,District Votes:,,"124,768",,,,"239,324",,,,,,,2006
3533,Washington,WA,06,H6WA06021,(I),Norm ,Dicks,"Dicks, Norm ",,DEM,"76,210",100.00%,,,"158,202",70.60%,,,,,,2006
3534,Washington,WA,06,,,,,,Party Votes:,DEM,"76,210",,,,,,,,,,,2006
3535,Washington,WA,06,H4WA06067,,Doug ,Cloud,"Cloud, Doug ",,REP,"37,088",100.00%,,,"65,883",29.40%,,,,,,2006
3536,Washington,WA,06,,,,,,Party Votes:,REP,"37,088",,,,,,,,,,,2006
3537,Washington,WA,06,,,,,,District Votes:,,"113,298",,,,"224,085",,,,,,,2006
3538,Washington,WA,07,H8WA07132,(I),Jim ,McDermott,"McDermott, Jim ",,DEM,"95,065",91.03%,,,"195,462",79.41%,,,,,,2006
3539,Washington,WA,07,H6WA07409,,Donovan ,Rivers,"Rivers, Donovan ",,DEM,"4,837",4.63%,,,,,,,,,,2006
3540,Washington,WA,07,H6WA07417,,Joshua,Smith,"Smith, Joshua",,DEM,"4,526",4.33%,,,,,,,,,,2006
3541,Washington,WA,07,,,,,,Party Votes:,DEM,"104,428",,,,,,,,,,,2006
3542,Washington,WA,07,H6WA07391,,Steve ,Beren,"Beren, Steve ",,REP,"15,205",100.00%,,,"38,715",15.73%,,,,,,2006
3543,Washington,WA,07,,,,,,Party Votes:,REP,"15,205",,,,,,,,,,,2006
3544,Washington,WA,07,H6WA07383,,Linnea S.,Noreen,"Noreen, Linnea S.",,IND,,,,,"11,956",4.86%,,,,,,2006
3545,Washington,WA,07,,,,,,District Votes:,,"119,633",,,,"246,133",,,,,,,2006
3546,Washington,WA,08,H4WA08071,(I),Dave,Reichert,"Reichert, Dave",,REP,"52,598",100.00%,,,"129,362",51.46%,,,,,,2006
3547,Washington,WA,08,,,,,,Party Votes:,REP,"52,598",,,,,,,,,,,2006
3548,Washington,WA,08,H6WA08068,,Darcy,Burner,"Burner, Darcy",,DEM,"54,776",100.00%,,,"122,021",48.54%,,,,,,2006
3549,Washington,WA,08,,,,,,Party Votes:,DEM,"54,776",,,,,,,,,,,2006
3550,Washington,WA,08,,,,,,District Votes:,,"107,374",,,,"251,383",,,,,,,2006
3551,Washington,WA,09,H6WA09025,(I),Adam,Smith,"Smith, Adam",,DEM,"52,428",100.00%,,,"119,038",65.72%,,,,,,2006
3552,Washington,WA,09,,,,,,Party Votes:,DEM,"52,428",,,,,,,,,,,2006
3553,Washington,WA,09,H6WA09041,,Steven C. ,Cofchin,"Cofchin, Steven C. ",,REP,"31,700",100.00%,,,"62,082",34.28%,,,,,,2006
3554,Washington,WA,09,,,,,,Party Votes:,REP,"31,700",,,,,,,,,,,2006
3555,Washington,WA,09,,,,,,District Votes:,,"84,128",,,,"181,120",,,,,,,2006
3556,Washington,WA,H,,,,,,House Votes:,,"994,244",,,,"2,054,056",,,,,,,2006
3557,West Virginia,WV,S,S6WV00014,(I),Robert C.,Byrd,"Byrd, Robert C.",,DEM,"159,154",85.68%,,,"296,276",64.42%,,,,,,2006
3558,West Virginia,WV,S,S6WV00105,,"Billy, Jr.",Hendricks,"Hendricks, Billy, Jr.",,DEM,"26,609",14.32%,,,,,,,,,,2006
3559,West Virginia,WV,S,,,,,,Party Votes:,DEM,"185,763",,,,,,,,,,,2006
3560,West Virginia,WV,S,S4WV00084,,John R.,Raese,"Raese, John R.",,REP,"47,408",58.29%,,,"155,043",33.71%,,,,,,2006
3561,West Virginia,WV,S,S2WV00054,,Hiram,Lewis,"Lewis, Hiram",,REP,"18,496",22.74%,,,,,,,,,,2006
3562,West Virginia,WV,S,S6WV00089,,Rick,Snuffer,"Snuffer, Rick",,REP,"4,870",5.99%,,,,,,,,,,2006
3563,West Virginia,WV,S,S6WV00097,,"Charles G. ""Bud""",Railey,"Railey, Charles G. ""Bud""",,REP,"4,364",5.37%,,,,,,,,,,2006
3564,West Virginia,WV,S,S6WV00113,,Paul J.,Brown,"Brown, Paul J.",,REP,"3,464",4.26%,,,,,,,,,,2006
3565,West Virginia,WV,S,S6WV00063,,Zane,Lawhorn,"Lawhorn, Zane",,REP,"2,723",3.35%,,,,,,,,,,2006
3566,West Virginia,WV,S,,,,,,Party Votes:,REP,"81,325",,,,,,,,,,,2006
3567,West Virginia,WV,S,S6WV00139,,Jesse,Johnson,"Johnson, Jesse",,MTP,*,,,,"8,565",1.86%,,,,,30,2006
3568,West Virginia,WV,S,,,,,,Senate Votes:,,"267,088",,,,"459,884",,,,,,30,2006
3569,West Virginia,WV,01,H2WV01029,(I),Alan B.,Mollohan,"Mollohan, Alan B.",,DEM,"46,143",100.00%,,,"100,939",64.29%,,,,,,2006
3570,West Virginia,WV,01,,,,,,Party Votes:,DEM,"46,143",,,,,,,,,,,2006
3571,West Virginia,WV,01,H6WV01053,,Chris,Wakim,"Wakim, Chris",,REP,"21,197",100.00%,,,"55,963",35.65%,,,,,,2006
3572,West Virginia,WV,01,,,,,,Party Votes:,REP,"21,197",,,,,,,,,,,2006
3573,West Virginia,WV,01,H6WV01061,,David,Moran,"Moran, David",,W,,,,,69,0.04%,,,,,,2006
3574,West Virginia,WV,01,H6WV01079,,Bennie,Kyle,"Kyle, Bennie",,W,,,,,29,0.02%,,,,,,2006
3575,West Virginia,WV,01,,,,,,District Votes:,,"67,340",,,,"157,000",,,,,,,2006
3576,West Virginia,WV,02,H0WV02138,(I),Shelley Moore,Capito,"Capito, Shelley Moore",,REP,"29,031",100.00%,,,"94,110",57.18%,,,,,,2006
3577,West Virginia,WV,02,,,,,,Party Votes:,REP,"29,031",,,,,,,,,,,2006
3578,West Virginia,WV,02,H6WV02077,,Mike,Callaghan,"Callaghan, Mike",,DEM,"19,155",37.12%,,,"70,470",42.82%,,,,,,2006
3579,West Virginia,WV,02,HOWV02104,,Mark,Hunt,"Hunt, Mark",,DEM,"16,906",32.76%,,,,,,,,,,2006
3580,West Virginia,WV,02,H6WV02085,,Richie,Robb,"Robb, Richie",,DEM,"15,543",30.12%,,,,,,,,,,2006
3581,West Virginia,WV,02,,,,,,Party Votes:,DEM,"51,604",,,,,,,,,,,2006
3582,West Virginia,WV,02,,,,,,District Votes:,,"80,635",,,,"164,580",,,,,,,2006
3583,West Virginia,WV,03,H6WV04057,(I),"Nick Joe, II",Rahall,"Rahall, Nick Joe, II",,DEM,"60,396",100.00%,,,"92,413",69.36%,,,,,,2006
3584,West Virginia,WV,03,,,,,,Party Votes:,DEM,"60,396",,,,,,,,,,,2006
3585,West Virginia,WV,03,H6WV03083,,Kim,Wolfe,"Wolfe, Kim",,REP,"8,975",57.89%,,,"40,820",30.64%,,,,,,2006
3586,West Virginia,WV,03,H4WV03062,,Marty,Gearheart,"Gearheart, Marty",,REP,"6,529",42.11%,,,,,,,,,,2006
3587,West Virginia,WV,03,,,,,,Party Votes:,REP,"15,504",,,,,,,,,,,2006
3588,West Virginia,WV,03,,,,,,District Votes:,,"75,900",,,,"133,233",,,,,,,2006
3589,West Virginia,WV,H,,,,,,House Votes:,,"223,875",,,,"454,813",,,,,,,2006
3590,Wisconsin,WI,S,S6WI00061,(I),Herb,Kohl,"Kohl, Herb",,DEM,"308,178",85.66%,,,"1,439,214",67.31%,,,,,,2006
3591,Wisconsin,WI,S,S6WI00137,,Ben ,Masel,"Masel, Ben ",,DEM,"51,245",14.24%,,,,,,,,,,2006
3592,Wisconsin,WI,S,,,,Scattered,Scattered,,W(DEM),335,0.09%,,,,,,,,,,2006
3593,Wisconsin,WI,S,,,,,,Party Votes:,DEM,"359,758",,,,,,,,,,,2006
3594,Wisconsin,WI,S,S4WI00140,,Robert Gerald ,Lorge,"Lorge, Robert Gerald ",,REP,"194,633",99.73%,,,"630,299",29.48%,,,,,,2006
3595,Wisconsin,WI,S,,,,Scattered,Scattered,,W(REP),530,0.27%,,,,,,,,,,2006
3596,Wisconsin,WI,S,,,,,,Party Votes:,REP,"195,163",,,,,,,,,,,2006
3597,Wisconsin,WI,S,,,,Scattered,Scattered,,W(CON),5,100.00%,,,,,,,,,,2006
3598,Wisconsin,WI,S,,,,,,Party Votes:,CON,5,,,,,,,,,,,2006
3599,Wisconsin,WI,S,,,,Scattered,Scattered,,W(LBT),18,100.00%,,,,,,,,,,2006
3600,Wisconsin,WI,S,,,,,,Party Votes:,LBT,18,,,,,,,,,,,2006
3601,Wisconsin,WI,S,S6WI00129,,Rae ,Vogeler,"Vogeler, Rae ",,WG,"1,534",99.03%,,,"42,434",1.98%,,,,,,2006
3602,Wisconsin,WI,S,,,,Scattered,Scattered,,W(WG),15,0.97%,,,,,,,,,,2006
3603,Wisconsin,WI,S,,,,,,Party Votes:,WG,"1,549",,,,,,,,,,,2006
3604,Wisconsin,WI,S,S6WI00145,,Ben J.,Glatzel,"Glatzel, Ben J.",,IND,,,,,"25,096",1.17%,,,,,,2006
3605,Wisconsin,WI,S,,,,Scattered,Scattered,,W,,,,,"1,254",0.06%,,,,,,2006
3606,Wisconsin,WI,S,,,,,,Senate Votes:,,"556,493",,,,"2,138,297",,,,,,,2006
3607,Wisconsin,WI,01,H8WI01024,(I),Paul ,Ryan,"Ryan, Paul ",,REP,"22,734",99.86%,,,"161,320",62.63%,,,,,,2006
3608,Wisconsin,WI,01,,,,Scattered,Scattered,,W(REP),33,0.14%,,,,,,,,,,2006
3609,Wisconsin,WI,01,,,,,,Party Votes:,REP,"22,767",,,,,,,,,,,2006
3610,Wisconsin,WI,01,H4WI01064,,Jeffrey C. ,Thomas,"Thomas, Jeffrey C. ",,DEM,"7,111",25.23%,,,"95,761",37.17%,,,,,,2006
3611,Wisconsin,WI,01,H6WI01168,,Mike ,Hebert,"Hebert, Mike ",,DEM,"6,206",22.02%,,,,,,,,,,2006
3612,Wisconsin,WI,01,H6WI01150,,Ruth Santa Cruz,Bradley,"Bradley, Ruth Santa Cruz",,DEM,"5,277",18.72%,,,,,,,,,,2006
3613,Wisconsin,WI,01,H6WI01143,,Steven ,Herr,"Herr, Steven ",,DEM,"5,205",18.47%,,,,,,,,,,2006
3614,Wisconsin,WI,01,H6WI01135,,Don ,Hall,"Hall, Don ",,DEM,"4,306",15.28%,,,,,,,,,,2006
3615,Wisconsin,WI,01,,,,Scattered,Scattered,,W(DEM),79,0.28%,,,,,,,,,,2006
3616,Wisconsin,WI,01,,,,,,Party Votes:,DEM,"28,184",,,,,,,,,,,2006
3617,Wisconsin,WI,01,,,,Scattered,Scattered,,W,,,,,515,0.20%,,,,,,2006
3618,Wisconsin,WI,01,,,,,,District Votes:,,"50,951",,,,"257,596",,,,,,,2006
3619,Wisconsin,WI,02,H8WI00018,(I),Tammy ,Baldwin,"Baldwin, Tammy ",,DEM,"53,656",99.61%,,,"191,414",62.82%,,,,,,2006
3620,Wisconsin,WI,02,,,,Scattered,Scattered,,W(DEM),209,0.39%,,,,,,,,,,2006
3621,Wisconsin,WI,02,,,,,,Party Votes:,DEM,"53,865",,,,,,,,,,,2006
3622,Wisconsin,WI,02,H4WI02054,,Dave,Magnum,"Magnum, Dave",,REP,"19,219",99.83%,,,"113,015",37.09%,,,,,,2006
3623,Wisconsin,WI,02,,,,Scattered,Scattered,,W(REP),32,0.17%,,,,,,,,,,2006
3624,Wisconsin,WI,02,,,,,,Party Votes:,REP,"19,251",,,,,,,,,,,2006
3625,Wisconsin,WI,02,,,,Scattered,Scattered,,W,,,,,259,0.09%,,,,,,2006
3626,Wisconsin,WI,02,,,,,,District Votes:,,"73,116",,,,"304,688",,,,,,,2006
3627,Wisconsin,WI,03,H6WI03099,(I),Ron,Kind,"Kind, Ron",,DEM,"39,765",83.66%,,,"163,322",64.79%,,,,,,2006
3628,Wisconsin,WI,03,H6WI03156,,Chip,De Nure,"De Nure, Chip",,DEM,"7,744",16.29%,,,,,,,,,,2006
3629,Wisconsin,WI,03,,,,Scattered,Scattered,,W(DEM),20,0.04%,,,,,,,,,,2006
3630,Wisconsin,WI,03,,,,,,Party Votes:,DEM,"47,529",,,,,,,,,,,2006
3631,Wisconsin,WI,03,H6WI03149,,Paul R.,Nelson,"Nelson, Paul R.",,REP,"22,170",99.91%,,,"88,523",35.12%,,,,,,2006
3632,Wisconsin,WI,03,,,,Scattered,Scattered,,W(REP),19,0.09%,,,,,,,,,,2006
3633,Wisconsin,WI,03,,,,,,Party Votes:,REP,"22,189",,,,,,,,,,,2006
3634,Wisconsin,WI,03,,,,Scattered,Scattered,,W,,,,,242,0.10%,,,,,,2006
3635,Wisconsin,WI,03,,,,Scattered,Scattered,,W(WG),1,100.00%,,,,,,,,,,2006
3636,Wisconsin,WI,03,,,,,,Party Votes:,WG,1,,,,,,,,,,,2006
3637,Wisconsin,WI,03,,,,,,District Votes:,,"69,719",,,,"252,087",,,,,,,2006
3638,Wisconsin,WI,04,H4WI04183,(I),Gwen,Moore,"Moore, Gwen",,DEM,"31,042",97.42%,,,"136,735",71.31%,,,,,,2006
3639,Wisconsin,WI,04,,,,Scattered,Scattered,,W(DEM),823,2.58%,,,,,,,,,,2006
3640,Wisconsin,WI,04,,,,,,Party Votes:,DEM,"31,865",,,,,,,,,,,2006
3641,Wisconsin,WI,04,H6WI04048,,Perfecto,Rivera,"Rivera, Perfecto",,REP,"5,614",99.19%,,,"54,486",28.42%,,,,,,2006
3642,Wisconsin,WI,04,,,,Scattered,Scattered,,W(REP),46,0.81%,,,,,,,,,,2006
3643,Wisconsin,WI,04,,,,,,Party Votes:,REP,"5,660",,,,,,,,,,,2006
3644,Wisconsin,WI,04,,,,Scattered,Scattered,,W,,,,,521,0.27%,,,,,,2006
3645,Wisconsin,WI,04,,,,,,District Votes:,,"37,525",,,,"191,742",,,,,,,2006
3646,Wisconsin,WI,05,H8WI09050,(I),"F. James, Jr.",Sensenbrenner,"Sensenbrenner, F. James, Jr.",,REP,"46,686",99.80%,,,"194,669",61.76%,,,,,,2006
3647,Wisconsin,WI,05,,,,Scattered,Scattered,,W(REP),92,0.20%,,,,,,,,,,2006
3648,Wisconsin,WI,05,,,,,,Party Votes:,REP,"46,778",,,,,,,,,,,2006
3649,Wisconsin,WI,05,H4WI05057,,Bryan ,Kennedy,"Kennedy, Bryan ",,DEM,"26,178",99.67%,,,"112,451",35.68%,,,,,,2006
3650,Wisconsin,WI,05,,,,Scattered,Scattered,,W(DEM),86,0.33%,,,,,,,,,,2006
3651,Wisconsin,WI,05,,,,,,Party Votes:,DEM ,"26,264",,,,,,,,,,,2006
3652,Wisconsin,WI,05,H6WI05094,,Bob,Levis,"Levis, Bob",,WG,117,99.15%,,,"4,432",1.41%,,,,,,2006
3653,Wisconsin,WI,05,,,,Scattered,Scattered,,W(WG),1,0.85%,,,,,,,,,,2006
3654,Wisconsin,WI,05,,,,,,Party Votes:,WG,118,,,,,,,,,,,2006
3655,Wisconsin,WI,05,H4WI04225,,Robert R.,Raymond,"Raymond, Robert R.",,IND,,,,,"3,525",1.12%,,,,,,2006
3656,Wisconsin,WI,05,,,,Scattered,Scattered,,W,,,,,103,0.03%,,,,,,2006
3657,Wisconsin,WI,05,,,,,,District Votes:,,"73,160",,,,"315,180",,,,,,,2006
3658,Wisconsin,WI,06,H0WI06061,(I),Tom,Petri,"Petri, Tom",,REP,"34,527",99.77%,,,"201,367",98.92%,,,,,,2006
3659,Wisconsin,WI,06,,,,Scattered,Scattered,,W(REP),80,0.23%,,,,,,,,,,2006
3660,Wisconsin,WI,06,,,,Scattered,Scattered,,W,,,,,"2,190",1.08%,,,,,,2006
3661,Wisconsin,WI,06,,,,,,Party Votes:,REP,"34,607",,,,,,,,,,,2006
3662,Wisconsin,WI,06,,,,Scattered,Scattered,,W(DEM),170,100.00%,,,,,,,,,,2006
3663,Wisconsin,WI,06,,,,,,Party Votes:,DEM,170,,,,,,,,,,,2006
3664,Wisconsin,WI,06,,,,Scattered,Scattered,,W(CON),2,100.00%,,,,,,,,,,2006
3665,Wisconsin,WI,06,,,,,,Party Votes:,CON,2,,,,,,,,,,,2006
3666,Wisconsin,WI,06,,,,Scattered,Scattered,,W(LBT),1,100.00%,,,,,,,,,,2006
3667,Wisconsin,WI,06,,,,,,Party Votes:,LBT,1,,,,,,,,,,,2006
3668,Wisconsin,WI,06,,,,Scattered,Scattered,,W(WG),1,100.00%,,,,,,,,,,2006
3669,Wisconsin,WI,06,,,,,,Party Votes:,WG,1,,,,,,,,,,,2006
3670,Wisconsin,WI,06,,,,,,District Votes:,,"34,781",,,,"203,557",,,,,,,2006
3671,Wisconsin,WI,07,H6WI07033,(I),David R. ,Obey,"Obey, David R. ",,DEM,"45,887",99.72%,,,"161,903",62.17%,,,,,,2006
3672,Wisconsin,WI,07,,,,Scattered,Scattered,,W(DEM),130,0.28%,,,,,,,,,,2006
3673,Wisconsin,WI,07,,,,,,Party Votes:,DEM,"46,017",,,,,,,,,,,2006
3674,Wisconsin,WI,07,H6WI07124,,Nick,Reid,"Reid, Nick",,REP,"12,742",58.85%,,,"91,069",34.97%,,,,,,2006
3675,Wisconsin,WI,07,H6WI07116,,Jeff ,Tyberg,"Tyberg, Jeff ",,REP,"8,901",41.11%,,,,,,,,,,2006
3676,Wisconsin,WI,07,,,,Scattered,Scattered,,W(REP),9,0.04%,,,,,,,,,,2006
3677,Wisconsin,WI,07,,,,,,Party Votes:,REP,"21,652",,,,,,,,,,,2006
3678,Wisconsin,WI,07,H4WI07079,,Mike ,Miles,"Miles, Mike ",,WG,233,100.00%,,,"7,391",2.84%,,,,,,2006
3679,Wisconsin,WI,07,,,,,,Party Votes:,WG,233,,,,,,,,,,,2006
3680,Wisconsin,WI,07,,,,Scattered,Scattered,,W,,,,,65,0.02%,,,,,,2006
3681,Wisconsin,WI,07,,,,Scattered,Scattered,,W(CON),1,100.00%,,,,,,,,,,2006
3682,Wisconsin,WI,07,,,,,,Party Votes:,CON,1,,,,,,,,,,,2006
3683,Wisconsin,WI,07,,,,,,District Votes:,,"67,903",,,,"260,428",,,,,,,2006
3684,Wisconsin,WI,08,H6WI08122,,Steven L. ,Kagen,"Kagen, Steven L. ",,DEM,"25,623",47.63%,,,"141,570",50.90%,,,,,,2006
3685,Wisconsin,WI,08,H6WI08106,,Jamie ,Wall,"Wall, Jamie ",,DEM,"15,427",28.68%,,,,,,,,,,2006
3686,Wisconsin,WI,08,H4WI08051,,Nancy ,Nusbaum,"Nusbaum, Nancy ",,DEM,"12,731",23.66%,,,,,,,,,,2006
3687,Wisconsin,WI,08,,,,Scattered,Scattered,,W(DEM),16,0.03%,,,,,,,,,,2006
3688,Wisconsin,WI,08,,,,,,Party Votes:,DEM,"53,797",,,,,,,,,,,2006
3689,Wisconsin,WI,08,H6WI08114,,John ,Gard,"Gard, John ",,REP,"39,451",68.15%,,,"135,622",48.76%,,,,,,2006
3690,Wisconsin,WI,08,H6WI08098,,Terri ,McCormick,"McCormick, Terri ",,REP,"18,424",31.83%,,,,,,,,,,2006
3691,Wisconsin,WI,08,,,,Scattered,Scattered,,W(REP),12,0.02%,,,,,,,,,,2006
3692,Wisconsin,WI,08,,,,,,Party Votes:,REP,"57,887",,,,,,,,,,,2006
3693,Wisconsin,WI,08,,,,Scattered,Scattered,,W,,,,,943,0.34%,,,,,,2006
3694,Wisconsin,WI,08,,,,,,District Votes:,,"111,684",,,,"278,135",,,,,,,2006
3695,Wisconsin,WI,H,,,,,,House Votes:,,"518,839",,,,"2,063,413",,,,,,,2006
3696,Wyoming,WY,S,S4WY00055,(I),Craig,Thomas,"Thomas, Craig",,REP,"78,211",100.00%,,,"135,174",69.99%,,,,,,2006
3697,Wyoming,WY,S,,,,,,Party Votes:,REP,"78,211",,,,,,,,,,,2006
3698,Wyoming,WY,S,S6WY00183,,Dale,Groutage,"Groutage, Dale",,DEM,"24,924",100.00%,,,"57,671",29.86%,,,,,,2006
3699,Wyoming,WY,S,,,,,,Party Votes:,DEM,"24,924",,,,,,,,,,,2006
3700,Wyoming,WY,S,,,,Scattered,Scattered,,W,,,,,291,0.15%,,,,,,2006
3701,Wyoming,WY,S,,,,,,Senate Votes:,,"103,135",,,,"193,136",,,,,,,2006
3702,Wyoming,WY,00,H4WY00055,(I),Barbara,Cubin,"Cubin, Barbara",,REP,"50,004",60.04%,,,"93,336",48.27%,,,,,,2006
3703,Wyoming,WY,00,H6WY00118,,Bill,Winney,"Winney, Bill",,REP,"33,287",39.96%,,,,,,,,,,2006
3704,Wyoming,WY,00,,,,,,Party Votes:,REP,"83,291",,,,,,,,,,,2006
3705,Wyoming,WY,00,H6WY01025,,Gary,Trauner,"Trauner, Gary",,DEM,"25,914",100.00%,,,"92,324",47.74%,,,,,,2006
3706,Wyoming,WY,00,,,,,,Party Votes:,DEM,"25,914",,,,,,,,,,,2006
3707,Wyoming,WY,00,H6WY00126,,Thomas R.,Rankin,"Rankin, Thomas R.",,LBT,,,,,"7,481",3.87%,,,,,,2006
3708,Wyoming,WY,00,,,,Scattered,Scattered,,W,,,,,228,0.12%,,,,,,2006
3709,Wyoming,WY,00,,,,,,District Votes:,,"109,205",,,,"193,369",,,,,,,2006
3710,Wyoming,WY,H,,,,,,House Votes:,,"109,205",,,,"193,369",,,,,,,2006
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
