cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
H4CA26097,2006,4227.19,900.0,489.71,,,,,,,,,,
H4CA26113,2006,8947.61,,12057.16,1621.45,,6727.2,4175.78,,,,,,40168.82
H4CA26113,2008,2552.0,,11396.0,24247.59,,5980.07,,,,,,,2273.25
H4CA26139,2014,41865.9,,40.42,19226.0,,,,,,,,,9840.0
H4CA26147,2014,1277375.7100000002,,,,,,,,,,,,13954.7
H4CA28077,2014,2030.65,,,,,,,,,,,,4267.73
H4CA29091,2004,251709.29,70.4,14441.75,281586.74,,,26535.07,,,,,930.0,19218.61
H4CA29091,2006,755.13,,,,,,,,,,,,
H4CA29125,2014,7571.62,,,,,,,,,,,,977.0
H4CA30073,2004,71895.03,,7656.63,103814.99,14039.0,760.6,4470.19,,,,,,29188.58
H4CA30073,2006,2733.47,,485.0,,,2000.0,,,,,,,36360.68
H4CA30073,2008,105.65,,,,,,,,,,,,
H4CA30081,2014,77789.85,,,11096.7,14400.0,12510.77,,,,,,,
H4CA30099,2014,2250.0,,,,,,,,,,,,
H4CA31055,2014,4876.52,,,,,2226.88,508.58,,,,,,941773.65
H4CA31063,2014,9734.0,,6000.0,12140.0,,6115.74,1069.0,,793.0,,,250.0,
H4CA31071,2014,204174.14,481.13,21037.41,153897.54,30010.0,5117.69,,,,,,,47342.88
H4CA31089,2014,335148.49,,,,,,,,,,,,4417.12
H4CA32103,2014,5826.59,475.0,2977.79,10770.82,2550.0,7248.49,4112.76,,,,,,22525.62
H4CA33085,2014,1174748.82,9017.71,,44654.42,2000.0,481382.01,153993.35,,,,,,44864.88
H4CA33119,2014,1096563.02,26406.13,29627.57,837200.84,67859.45,97813.42,,,,,,,63068.37
H4CA33135,2014,609769.13,926.0,6445.5,848848.96,54800.0,37752.35,7084.06,,,,,,960.0
H4CA33143,2014,147134.23,3310.99,,422447.87,32900.0,9105.76,410.0,,,,,,130470.58
H4CA34067,2014,21275.45,,,10269.0,,,,,,,,,
H4CA35031,2014,189729.89,23384.26,4000.0,,,166073.13,769.4,,,,,,3731.25
H4CA35049,2014,183.31,423.0,325.5,12719.67,,9460.45,,,,,,,57466.17
H4CA35056,2014,9380.0,,,105.98,,,,,,,,,
H4CA36096,2004,21069.26,1408.5,633.27,1055.0,,9418.76,,,,,,,13208.56
H4CA36120,2014,389959.8,50992.79,169604.12,637603.73,30150.0,,,,,,,1450.0,8649.86
H4CA37060,2004,2335.24,,250.0,3523.54,704.67,47253.57,,,,,,,3000.0
H4CA37060,2006,60.0,,,,,,,,,,,,
H4CA37078,2014,2455.25,,1104.46,,,250.0,,,,,,,8872.64
H4CA39041,2014,1650.0,,,864.0,,,,,,,1300.0,,
H4CA41120,2014,82764.64,1139.29,71999.65,43489.37,6600.0,14870.05,6619.05,,,,,,
H4CA41138,2014,11250.92,,200.0,8722.34,,5200.0,,,,,,,
H4CA41146,2014,6515.64,,,,,,,,,,,,520.14
H4CA42060,2014,15010.24,2087.49,5493.3,32.33,,3018.44,,,,,,,400.0
H4CA42086,2014,2620.06,,1670.49,6391.74,,37567.83,2940.57,,,,,,46415.1
H4CA43084,2014,1668.66,,,8306.93,,,730.0,,,,,,
H4CA45071,2004,78989.05,,40481.94,32392.0,4000.0,38141.72,2200.0,,,,,,52159.87
H4CA45089,2014,167606.0,,473.0,70828.0,,2707.0,9310.0,,,,,,12740.0
H4CA45097,2014,1188659.1300000001,,4943.66,,,,,,,,,,7575.33
H4CA46061,2004,27269.64,,25223.07,19777.0,2455.37,8274.46,500.0,,,,,,
H4CA46061,2006,51857.19,,2000.0,958.98,486.42,7805.73,15480.79,,,2.8,,,
H4CA46061,2008,948.4,,,,,,,,,,,,
H4CA46061,2010,34707.48,,,,,,,,,,,,
H4CA46087,2006,397104.51,,,20302.46,,13545.75,,,,,,,142503.64
H4CA46087,2008,981.07,,,,,13502.9,,,,,,,
H4CA46103,2014,50634.02,,,5349.0,,17174.91,,,,,,,1245.0
H4CA46111,2014,9645.31,595.29,1943.44,1387.17,,893.28,1097.78,,,,600.0,486.28,35.0
H4CA46129,2014,1710.0,,,1263.0,,,,,,,,,12778.76
H4CA47069,2014,29514.82,,6229.51,12430.4,2338.76,6989.0,497.5,,,,,,449.0
H4CA48042,2014,31041.3,,3975.0,11339.66,,62585.32,1530.0,,,,,,301.05
H4CA49032,2006,464378.4,11773.23,279159.8,1690828.46,61741.0,601.64,2286.82,,,,500.0,1500.0,103489.51999999999
H4CA49032,2008,224269.81,21462.47,390070.11,698724.77,46306.0,,1841.88,,,,31500.0,,31214.420000000002
H4CA49032,2010,244658.44,2050.58,299921.07,392214.5,31768.5,374.0,887.25,,,,,,21227.26
H4CA49032,2012,480937.03,17700.85,367181.11,1724434.74,89435.33,14999.5,4380.65,,,,30250.0,,34869.2
H4CA49032,2014,16611.34,,10445.77,,,,,,,,,,500.0
H4CA49099,2014,55585.3,232.84,900.0,1287.01,,18025.88,1984.81,,,,,,3290.7
H4CA49107,2014,43252.26,150.0,1502.3,38798.45,,20202.32,,,,,,,6164.88
H4CA50055,2006,856341.67,19174.4,164520.21,2280701.35,141649.45,,26852.35,,,,2100.0,,47479.8
H4CA50055,2008,26698.71,403.6,,,,,265.0,,,,,,539.38
H4CA50055,2010,386747.49,10301.78,26446.52,83989.4,24510.0,,7187.1,,,,500.0,,25115.66
H4CA50055,2012,9678.38,,,,,,,,,,240.0,1000.0,120.0
H4CA51053,2004,7252.67,,26135.07,35571.24,14152.5,11602.49,1300.0,,,,,,3329.09
H4CA51053,2006,772.0,,,,,,,,,,,,
H4CA52051,2014,72609.95999999999,,3786.01,,,,,,,,,,3291795.91
H4CA52069,2014,165378.1,3220.36,7851.34,46002.0,,38851.92,5188.17,,,,,,1029.36
H4CA53018,2004,16238.63,,,8773.6,,8828.56,,,,,,,3977.33
H4CA53059,2014,13528.95,1051.88,30125.05,25668.4,47.9,9845.65,3097.28,,,,,,1884.38
H4CA53067,2014,3953.86,,,250.0,,,,,,,,,
H4CA53075,2014,1730.84,,960.8,13859.72,,,,,,,,,474.19
H4CA53083,2014,9038.0,,,,,,,,,,,,174.0
H4CO00023,2014,120117.77,7458.53,4000.0,86166.44,20000.0,20693.94,9693.57,,,,,3023.83,9544.31
H4CO01112,2014,1246.57,,14.66,3714.46,,8801.35,,,,,,,985.07
H4CO02094,2014,42208.36,2516.35,44113.37,182900.09,2500.0,11278.59,2581.75,,,,,,6821.81
H4CO03126,2004,67833.04,,928.0,,,,,,,,,,1546556.28
H4CO03126,2006,16275.25,,,,,,,,,,,,29877.06
H4CO03159,2004,204747.81,25435.12,64235.6,52833.04,,26520.6,8121.44,,,,,,2460.17
H4CO03167,2004,451514.87,27383.85,41079.68,926909.02,35811.1,80238.23,2804.69,,,,,680.95,36806.72
H4CO03167,2006,226538.91,9047.06,19277.45,,,424.0,787.77,,,,,,1757413.16
H4CO03217,2004,53133.88,8905.7,2763.39,77129.36,10790.0,7009.1,4172.5,,,,,,122.5
H4CO03217,2006,3705.08,,,,,,,,,,,,
H4CO04074,2014,25662.34,3254.75,3157.4,6976.65,,17178.73,1403.04,,,,,,2100.46
H4CO04108,2014,45604.76,,192892.66,84634.12,3039.0,,60.0,,,,,,2500.0
H4CO04124,2014,26977.08,,33994.83,40620.14,,527.85,1163.91,,,,,,24762.46
H4CO05055,2014,7880.68,,,,,,,,,,,,819865.9
H4CO07036,2014,91213.44,1804.23,70342.31,101575.25,,5942.26,19443.01,,,,,,4688.43
H4CT02050,2004,92.49,,38.16,1140.99,,397.56,266.37,,,,,,
H4CT02068,2014,28167.72,1471.75,512.32,1611.05,,14015.24,3162.97,,,,1500.0,,3986.46
H4CT03082,2014,3578.0,,581.33,1010.48,,335.36,,,,,,,260.05
H4CT04098,2004,271686.82,4217.93,708086.4,455417.03,36256.11,49695.6,4344.94,,,11400.0,,335.0,22.48
H4CT04098,2006,708907.49,40806.32,128517.72,1797674.93,173107.25,37947.46,31693.96,,,1300.0,,29688.57,3377.9
H4CT04098,2008,27304.65,5254.28,2999.8,3782.8,,,,,,,,4950.0,
H4CT04098,2010,872.88,2624.65,,,,,,,,,,,360.0
H4CT05095,2004,65558.78,,8577.65,8794.5,,35032.7,,,,,,,3522.46
H4CT05095,2006,250.0,,563.93,,,,,,,,,,
H4FL01155,2014,68079.84,4328.76,45890.62,41985.22,,14231.43,18462.48,,,,,,3516.0
H4FL02062,2014,295000.60000000003,39838.98,75732.18999999999,2347953.27,109495.18,49874.94,13196.71,,,,416.39,,651466.14
H4FL03094,2014,101886.06,3388.61,,128450.78,21376.0,,1080.0,,,,,,2189.9
H4FL04035,2014,3875.0,594.72,9638.97,1141.42,,5214.9,,,,,,,
H4FL04043,2014,139.35,111.81,102.62,9562.61,,2557.49,113.26,,,,,,6960.0
H4FL05032,2006,24241.82,6226.67,4475.25,13658.64,3500.0,21521.25,483.77,,,,,,4731.61
H4FL05032,2008,11196.38,1531.21,630.0,16199.2,,1790.07,,,,,,,1602.54
H4FL05040,2004,10854.52,5064.58,6496.82,24190.58,,3999.25,,,,,,30.0,
H4FL05040,2006,39366.42,3843.09,6928.79,2630.81,,325.55,,,,,,,14245.0
H4FL05057,2004,29799.22,2588.94,4270.42,6937.59,9562.0,15542.17,4583.0,,,,,,61105.86
H4FL05073,2014,11373.58,80.0,3432.91,11764.08,2487.0,12025.51,2180.0,,,,,,
H4FL06022,2014,11083.62,2625.97,55.0,3736.59,10440.0,1374.74,244.94,,,,,,823.75
H4FL07061,2014,2260.46,,,1072.34,,,,,,,,,204476.06
H4FL07087,2014,5958.28,1700.9,20879.03,2349.79,10440.0,890.94,1225.0,,974.98,5.0,350.0,,4868.0
H4FL08069,2004,3205.87,,200.0,14273.8,,4324.06,650.0,,,,,,
H4FL08069,2006,3199.17,,,,,,,,,,,,
H4FL09075,2004,76182.44,,11442.25,51036.13,,,400.0,,,,,,323.4
H4FL09083,2014,214158.75,2027.0,,,,,,,,,,,217335.57
H4FL09091,2014,379.17,266.19,1887.75,3276.34,,220.87,69.66,,,,,70.0,
H4FL09133,2014,32.0,,,,,681.12,,,,,,,9202.54
H4FL10040,2004,16219.43,,4405.74,10097.63,9282.0,4355.91,717.0,,,,,,8173.3
H4FL10040,2006,1093.42,,,,,,,,,,,,
H4FL10099,2014,36798.68,348.72,,50.0,,4877.35,,,,,,,6597.05
H4FL10107,2014,10036.68,,,1390.93,,,,,,,,,881.08
H4FL11071,2014,1272.0,,,400.0,,,,,,,,,57263.77
H4FL12038,2004,1473.85,14.73,,16565.85,,2601.44,75.0,,,,,,
H4FL13044,2004,60395.94,195.0,11074.0,39606.37,,,2885.0,,,,,,3142.77
H4FL13051,2004,26019.41,,,74990.79,265.8,2681.03,516.98,,,,,,3466.67
H4FL13069,2004,180991.14,,,348021.33,,,2540.0,,,1000.0,,,27698.23
H4FL13069,2006,2626151.15,4644.34,3604.99,10116.48,,4800.0,8771.83,,,,,,117483.66
H4FL13069,2008,613117.65,5703.35,143054.95,544631.53,192387.03,21799.03,1868.41,,,,,300.0,289239.10000000003
H4FL13069,2010,48399.6,-253.86,,1200.0,,,,,,,,250.0,4279.73
H4FL13077,2014,6427.63,358.52,2049.78,3335.3,20880.0,2023.07,1445.37,,,,,,1030.72
H4FL14067,2004,2748.32,4458.01,10430.24,40100.0,48.0,,369.0,,,,,,504552.4
H4FL14091,2004,10660.27,,1522.2,10947.0,300.0,201.4,350.0,,,,,,174.9
H4FL14091,2006,11068.53,217.32,2333.33,14381.7,,738.44,250.0,,,,,,500.0
H4FL14091,2008,12281.09,801.06,900.0,212.0,,,,,,,,,
H4FL14091,2010,550.78,,330.78,360.98,,,299.29,,,,,,
H4FL15114,2004,191304.38,63656.21,99840.59,108122.54,18900.0,,27229.54,,,,,22719.0,56758.58
H4FL15114,2006,265386.28,74414.2,65551.68,225664.82,23139.31,,57204.07,0.0,,,147200.0,,2647.36
H4FL15114,2008,231556.24,28904.87,31847.33,6024.02,,,16891.7,,,,33600.0,,1483.65
H4FL15114,2010,31039.79,8615.39,,1680.86,,,1199.85,,,,,,
H4FL15114,2012,3467.58,1459.95,,,,,,,,,,,
H4FL15148,2004,10536.76,,16180.42,23838.23,,2067.4,,,,,,,
H4FL16021,2004,105413.83,1476.55,29349.88,2754.06,703.8,4875.34,22764.89,,,,,1315.0,1321235.52
H4FL16146,2014,27503.84,,940.0,15877.97,,,,,,,,,11997.02
H4FL18043,2014,27221.98,,,,,,,,,,,,208421.58
H4FL18068,2014,129965.36,921.0,194930.68,878852.37,42000.0,12088.43,228238.81,,,,,,4501.63
H4FL18076,2014,1500.0,,,,,,,,,,,,46043.15
H4FL18084,2014,23000.0,,,10878.28,,9351.16,695.9,,,,540.0,,41734.03
H4FL18092,2014,11070.45,,,4000.0,,360.69,500.0,,,,,,
H4FL19058,2014,81113.71,3904.36,999.0,10167.35,,3419.02,1765.5,,,5395.0,,,104775.94
H4FL20031,2004,15242.98,,,3244.0,,916.55,300.0,,,,,,9770.81
H4FL20031,2006,1218.7,,279.3,,,,,,,,,,427.6
H4FL20064,2014,11603.16,2703.61,548.88,8038.59,,,750.0,150.0,,,,,
H4FL20072,2014,28768.59,604.23,8239.97,17047.47,239.94,1071.62,3294.81,,,,,2290.0,
H4FL21054,2014,22604.1,535.01,4847.79,13205.61,,4079.95,2997.0,,400.0,1900.0,,750.0,1548.66
H4FL22052,2004,51571.75,13505.59,3416.44,,,577.92,3671.58,,,,2000.0,9000.0,889855.87
H4FL22052,2006,1033.86,,,,,,,,,,,,
H4FL22086,2014,75.27,,860.65,8167.73,,178.08,1312.83,,1297.44,,375.0,,1350.0
H4FL22110,2014,5772.0,828.1,9502.96,5424.0,4117.96,6990.0,,,,,,,10253.86
H4FL23043,2004,2567.01,,,17729.07,,650.0,1200.0,,,,,500.0,52841.57
H4FL23050,2008,23137.74,10453.47,,,,217.6,,,,,,1250.0,179.51
H4FL23050,2010,997.38,3149.33,,,,,,,,,,,
H4FL24017,2014,11140.0,,,6675.22,,1451.75,,,1455.82,,,,8750.0
H4FL26012,2014,50999.27,,2113.75,,,12037.53,473.62,,,,,,378544.42
H4FL26038,2014,686989.8999999999,15024.41,231176.87,1238042.28,80500.0,8758.88,42916.5,,,,,,83220.58
H4FL26046,2014,20440.0,,1380.0,3300.0,,4800.0,,,,,,,38100.0
H4FL26061,2014,20464.27,,16821.0,47311.92,,12389.13,,,,,500.0,3459.71,9599.03
H4GA01039,2014,289756.42,23701.18,224873.91,943729.33,31647.0,5596.15,24809.65,,,,,250.0,11674.99
H4GA01054,2014,73252.7,5991.94,51660.84,522193.03,24800.0,49147.84,5053.65,,,,,,351357.29
H4GA01070,2014,130795.98,,,,,,,,,,,,1863.25
H4GA01088,2014,13663.64,3259.28,1638.42,19442.04,,7967.81,,,,,,,4895.0
H4GA01096,2014,105918.71,6421.03,174195.05,331567.63,7095.84,25586.42,3110.52,,,,,,
H4GA01112,2014,18625.0,375.04,26.0,524.83,,4845.69,449.4,,,,,389.64,5934.0
H4GA01120,2014,11244.29,1797.19,1050.0,10880.58,,581.59,851.06,,,,,,2431.87
H4GA01138,2014,7341.15,573.67,,380.0,,1241.29,,,,,,,
H4GA02045,2004,802.34,446.4,1500.0,4084.72,,7699.65,2665.0,,,,,,
H4GA02060,2014,6021.39,,1649.7,1500.0,,6129.67,1128.46,,,,,,
H4GA02078,2014,5318.49,,,198.92,,2425.68,,,,,,,32892.49
H4GA04074,2004,16089.84,516.85,2266.02,27795.0,15000.0,3582.01,,,,,,,25939.88
H4GA04074,2010,29034.67,,,1300.0,,8574.44,2198.57,,,,225.0,,35850.35
H4GA04082,2004,25833.66,,148.0,805.0,,3394.22,,,,,,,4300.0
H4GA04116,2014,48774.62,336.8,100859.98,28191.43,11038.44,9960.86,360.02,,,,,,52047.85
H4GA06087,2008,6593.92,,6471.58,,,,,,,,,,1023255.8
H4GA06087,2010,493.75,,,,,,,,,,,,1012921.0299999999
H4GA08067,2010,8489.6,,13074.64,,,,,,,,,,456683.33
H4GA08067,2012,6264.12,,,,,,,,,,,,653088.68
H4GA08067,2014,3741.0,,,,,,,,,,,,645414.67
H4GA08075,2004,66795.29,4309.75,14990.69,94375.03,,13561.51,10140.26,,6600.0,,,,3925.0
H4GA09032,2004,231.6,,,,,,210.0,,,,,,82551.0
H4GA09057,2014,9677.59,,,13748.55,,607.31,628.33,,,1000.0,358.85,,
H4GA09065,2014,385.2,,,832.61,5220.0,,,,,,,,8040.87
H4GA10063,2014,4065.0,,,,3000.0,,300.0,,,,,,189635.76
H4GA10071,2014,3648.5,,,,,,,,,,,,618381.08
H4GA10089,2014,6250.0,,,,,,,,,,,,
H4GA10105,2014,15526.35,,993.11,4970.09,,,,,,,,,
H4GA11038,2004,43985.3,33.0,18406.09,749.2,28056.11,781.82,,,,,,,172978.13
H4GA11038,2006,686.83,,,,,,,,,,,,232.0
H4GA11079,2014,193151.13,3681.34,54186.15,435717.39,25400.0,9700.06,11345.27,,,,,,7272.81
H4GA11095,2014,6200.0,,,400.0,,3732.5,2538.04,,,,,,
H4GA12010,2004,213090.48,,30374.71,314850.0,,54644.32,,,,1159.18,2000.0,,1184239.61
H4GA12010,2006,1355.25,,,,,,,,,,,,2210055.98
H4GA12010,2008,1105.71,,,,,,,,,,,,2488591.49
H4GA12028,2004,178264.83,6895.17,1441.8,115867.67,39786.9,11347.13,4420.78,,,3250.0,,,7050.01
H4GA12036,2004,25689.38,310.25,,1412.5,,500.0,,,,,,,1353.31
H4GA12051,2014,466413.45,18273.55,2026.89,355271.64,,6029.42,14478.68,,,,2750.0,300.0,
H4GA13034,2014,22679.0,,4150.0,6716.99,2250.0,177.81,583.67,,,,,,
H4GU00021,2014,15600.0,,,71139.0,,,,,,,,,1500.0
H4HI01076,2004,25000.94,4343.13,4934.38,,,,,,,,,,147051.69
H4HI01076,2006,14770.56,,,3184.48,,,,,,,,,
H4HI01100,2014,230283.06,7831.32,62951.63,272263.6,46397.88,15819.18,27784.47,,,,500.0,,9710.71
H4HI01126,2014,32806.8,,,,,1362.29,5592.78,,,,,,57748.43
H4HI01134,2014,346004.04,4534.52,52784.88,1163617.78,104150.0,25848.68,9790.87,,,,,,43515.65
H4HI01175,2014,48781.61,482.64,5992.8,6752.44,,25543.22,,,,,,,1722.59
H4IA01069,2014,193935.91,3556.9,397.1,725764.38,,43206.85,1906.0,,,,,650.0,440509.24
H4IA01077,2014,644.0,,,,,,,,,,,,844495.79
H4IA01093,2014,336073.52,690.37,2822.49,15271.0,31000.0,1353.13,100.0,,,,,,267412.44
H4IA01101,2014,95423.88,7799.97,12299.92,40162.45,34300.0,2152.57,202.54,,,,,,81731.37
H4IA02034,2004,52488.18,843.68,18846.03,3764.0,5000.0,17822.74,1810.33,,,,500.0,,5590.23
H4IA02034,2006,9666.05,,175.0,,,,,,,,,,
H4IA02042,2014,36753.5,9542.33,58.1,39807.12,,47170.05,1181.96,,,,,,13573.57
H4IA03065,2014,35701.78,,9451.57,,,3453.14,,,,,,,2089245.63
H4IA03115,2014,5397.1900000000005,5927.09,600.0,,,,,,,,,,1964317.6099999999
H4IA03131,2014,1710.94,1917.12,667.13,1951.09,,7681.94,2540.3,,,,,,
H4IA04105,2004,174248.46,1835.96,1600.0,50401.31,300.0,47881.51,2237.25,,,,,,3284.43
H4IA04113,2014,372640.17,18151.14,76546.88,1229239.41,82642.41,48932.86,11385.2,,,208.02,,,176854.99
H4IA05102,2008,101260.0,,,,,,,,,164844.0,,,1270383.38
H4IA05102,2012,535582.72,25366.25,199695.96,2442564.77,109961.67,27514.44,12802.26,,,,,,428084.36
H4IA05102,2014,60855.42,4685.98,20230.18,,,,278.88,,,,,500.0,274416.57
H4IA05169,2004,6519.44,7656.87,1603.5,20575.95,,,,,,,,,8785.79
H4IA05169,2006,2078.21,4488.42,2453.62,34170.92,,,,,,,,,18357.87
H4IA05177,2004,12548.7,3948.29,1114.85,614.63,,3573.26,,,,,,,
H4ID01081,2014,156860.17,746.28,46050.53,4672.57,,7770.32,4273.25,,,,,,3409.11
H4ID02055,2004,33715.77,,136.6,13204.0,,2151.85,,,,,,,1523.11
H4ID02055,2006,1998.55,,,,,,,,3550.0,,,,
H4ID02063,2014,59737.04,18846.92,,3230.0,,673.38,,,,,,,713417.85
H4IL00032,2014,885.48,980.89,1157.86,2927.78,,2114.49,1015.0,,,,,,
H4IL02301,2014,3166.0,2217.02,,4487.5,,1676.87,3340.7,,,,,,979.28
H4IL06096,2004,63783.9,5363.65,18345.81,3570.0,,35399.38,1096.0,,,,,,53551.56
H4IL06096,2006,12145.24,617.8,2975.42,80.0,,,,,,,940.0,,303223.42
H4IL07110,2004,8539.74,,4598.79,31820.9,,4323.0,,,,,,,
H4IL08092,2006,11652.76,2533.04,,11025.44,,11805.19,3964.68,,,,,,
H4IL08118,2014,3666.63,,,,,,,,,,,,152474.57
H4IL08126,2014,180793.71,2492.05,27842.6,101894.92,2419.94,1594.0,970.0,,,,,,3523.85
H4IL10056,2004,4235.33,3946.02,6455.91,41439.8,,24720.21,2167.48,,,,2000.0,,777.5
H4IL11096,2004,30688.61,62.78,13900.5,,,,44422.79,,,,,250.0,1509047.86
H4IL11187,2004,93265.67,12390.81,45266.99,10032.0,23500.0,109627.46,5115.09,,,,125.0,,5540.5
H4IL11187,2006,214.28,,,,,,,,,,,,
H4IL11195,2014,7120.68,,4943.66,,,,,,,,,,679019.9299999999
H4IL11203,2014,67790.87,2576.04,17300.14,62588.56,,8400.0,2573.5,,,,,,1000.0
H4IL12060,2014,1278988.44,,,,,,,,,,,,10777.77
H4IL13159,2004,6843.88,2458.46,4138.05,14409.59,,3002.36,319.64,,,,50.0,,803.99
H4IL13175,2014,466625.94,10689.41,38753.24,935575.54,41750.0,102453.38,5570.26,,,,,,314489.69
H4IL13191,2014,101768.06,12318.64,14433.46,118957.77,,2837.91,7927.51,,,,,,3348.58
H4IL13209,2014,183573.29,16025.55,15320.05,262794.44,4200.0,9576.36,465.0,,,,,,1519.14
H4IL13217,2014,800.0,,,,,,,,,,,,
H4IL15055,2004,14395.03,170.0,,37100.35,,19735.15,,,,,,,400.0
H4IL15055,2006,69108.15,759.0,10775.51,111471.39,6841.98,12900.18,781.68,,,,,,5936.35
H4IL15055,2008,269.36,,,,,,,,,,,,
H4IL15055,2010,48221.8,,18106.11,57801.44,,3568.01,907.07,,,,,,4508.46
H4IL15055,2012,96302.79,,14799.53,29437.03,7200.0,28683.18,108.7,,,,,,1134750.97
H4IL15071,2014,2001.39,357.3,1252.73,838.0,,8073.84,,,,,,,
H4IL16020,2014,134.6,,,5927.17,,,,,,,,,1178.15
H4IL17069,2004,135603.15,22359.56,34364.57,51088.02,8800.0,5196.03,1456.63,,,,,,7398.54
H4IL17069,2006,4040.68,830.17,,6431.16,,,2005.38,,,,,,395402.48
H4IL17069,2008,287.56,,,,,,,,,,,,235.67
H4IL18117,2014,10250.0,,1072.78,6294.53,,2291.44,,,,,,,1960.0
H4IN01012,2006,5437.84,,,,,,,,,,,250.0,704130.74
H4IN02101,2004,338273.95,2536.78,17971.61,209463.57,24000.0,13982.36,,,,,,500.0,87497.72
H4IN02101,2006,158424.25,9016.05,83983.28,885532.02,95083.93,5410.02,5958.12,,,,,,241491.78
H4IN02101,2008,79513.24,256.82,25375.32,17903.53,18550.0,,,,,,,,1335433.28
H4IN02135,2014,226467.93,4920.21,6622.6,360175.19,39800.0,6127.26,1797.01,,,,,,151712.83
H4IN04099,2004,50743.47,5129.95,35540.6,97462.07,,702.78,6174.55,,,,16943.41,700.0,2347.94
H4IN04099,2006,69847.45,17.25,52280.77,488172.26,1925.0,4068.89,1836.08,,,,1500.0,300.0,
H4IN04099,2008,116231.57,,224779.72,668316.27,7500.0,2324.07,15844.59,,,,8400.0,,13139.86
H4IN04099,2010,115186.83,,213959.2,190029.37,7000.0,8754.75,3145.69,,,,,,3690.98
H4IN04115,2004,7658.44,184.38,,,,5272.86,,,,,,,48820.34
H4IN04123,2004,5710.05,,555.0,9436.0,,5483.12,1251.71,,,,,,10040.85
H4IN04123,2006,611.0,,,,,,,,,,,,
H4IN04123,2008,257.94,,,,,,,,,,,,
H4IN04123,2010,118.3,,,,,,,,,,,,
H4IN04149,2006,5729.29,1359.76,651.94,116285.94,,3341.96,1401.82,,,,,,2793.0
H4IN04172,2014,2314.16,188.37,6017.0,6520.28,,3042.91,210.0,,,,,,18649.58
H4IN05104,2014,1961.1,462.78,1532.0,12292.42,,1795.55,1303.93,,,,,,
H4IN05112,2014,314.95,256.59,,200.0,,,39.48,,,,,,
H4IN08108,2004,149462.61,11036.99,22501.4,252987.17,,6364.29,8461.36,,,,,,32959.74
H4IN08108,2006,147182.68,10987.6,4809.13,357703.5,,,11113.33,,,,,,27657.97
H4IN08108,2008,14484.62,,,,,,,,,,,,
H4IN08157,2004,435253.5,27626.86,54853.95,893824.27,23000.0,33284.99,1350.94,,,,2500.0,,10955.48
H4IN08157,2006,1381.72,,,,,,,,,,,,1996.42
H4IN08157,2008,150.0,,,,,,,,,,,3118.22,
H4IN08199,2014,547.79,5305.7,230.0,6363.43,,4801.19,965.0,,,,,,2889.01
H4IN08207,2014,1431.78,,850.0,16866.06,,6453.7,,,,,,,4346.6
H4IN09072,2014,63589.36,1309.5,4500.22,31540.5,,753.35,1512.99,,,,,,3858.16
H4IN09080,2014,1238.0,1363.65,,623.59,,539.05,18.0,,,,,,
H4KS01059,2014,13469.29,4748.62,469.1,77815.78,,5998.15,1802.72,,,,,,15575.8
H4KS01075,2014,15991.11,287.32,4053.19,,,894.33,250.0,,,,,,132589.41
H4KS02107,2004,210229.57,5062.52,16982.65,597171.39,36642.62,21029.46,66.02,,,,,,203840.15
H4KS02107,2006,218932.75,4593.9,17828.37,373665.27,11831.5,29378.15,4455.46,,,,,250.0,3092.06
H4KS02107,2008,28993.46,1347.04,15790.65,,,825.26,,,,,,,1300877.56
H4KS02115,2014,288676.81,1919.8,27335.96,308171.23,40000.0,16658.98,518.14,,,,,,60974.03
H4KS03105,2004,284721.66,2840.86,37552.1,563197.63,42942.0,230357.2,11243.18,,627.5,,,,15637.89
H4KS03105,2006,25849.870000000003,,1279.0,3958.0,,,,,,,,,
H4KS03113,2004,33075.7,879.07,1361.5,28855.17,5497.72,17564.56,,,,,,,6535.55
H4KS03113,2010,17465.22,814.76,936.71,3046.06,2000.0,3991.72,495.58,,,,,,79554.9
H4KS03188,2014,116349.79,,17012.36,171882.83,15467.3,4173.0,,,,,,,47949.35
H4KS04087,2006,56127.46,,10007.78,,1000.0,,7026.9,,,,,,750617.41
H4KS04087,2008,444639.39,,90701.16,189427.32,23580.0,,44108.31,,,,2477.77,,2497.84
H4KS04087,2010,33633.3,,7314.87,,,,792.0,,,,,,
H4KS04087,2014,29459.53,,2385.66,99562.76,,12930.5,25661.64,,,,,,21.41
H4KS04111,2014,2278.72,4225.22,1191.87,1159.77,,11.43,413.6,,,,,,1880.05
H4KY01040,2004,5228.57,6081.91,10296.53,8621.65,,,,,,,,50.07,358724.66
H4KY01040,2006,95235.64,21359.39,153217.16,399085.13,40291.94,8064.34,24107.97,,,,,5000.0,123958.8
H4KY01040,2008,134228.69,2200.5,186976.42,7635.78,,4658.05,4714.72,60000.0,,,,25380.92,495833.15
H4KY01040,2010,26201.98,,17728.61,652.0,,,,,,,,5000.0,180196.74
H4KY01040,2012,1203.34,,12274.18,,,,,,,,,,751574.56
H4KY02089,2014,22566.44,513.26,7878.86,2479.27,,954.13,800.0,,,,,,99919.68
H4KY03186,2004,11567.4,1108.61,5175.87,,27200.0,,448.71,,,,,,1160959.8
H4KY03210,2014,86557.76,,11661.7,59233.74,2500.0,1967.29,5183.69,,,,250.0,,4327.85
