cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,total_votes
H4AR04055,2014,,,,,,,,,,,,,505524.16,AR,4,0,R,15659.0,0.0,0.0,0.0,0,15659.0
H4AS00036,2004,,,,,,,,,,,,,37215.28,AS,0,0,R,0.0,0.0,5472.0,0.0,0,5472.0
H4AS00036,2006,,,,,,,,,,,,,6365.0,AS,0,0,REP,0.0,0.0,4493.0,0.0,0,4493.0
H4AS00036,2008,,,,,,,,,,,,,88888.97,AS,0,0,R,0.0,0.0,4350.0,0.0,0,4350.0
H4AS00036,2010,,,,,,,,,,,,,47491.4,AS,0,0,REP,0.0,0.0,4422.0,0.0,0,4422.0
H4AS00036,2012,,,,,,,,,,,,,19281.4,AS,0,0,CON,0.0,0.0,4420.0,0.0,0,4420.0
H4AS00085,2014,,,,,,,,,,,,,4996.38,AS,0,0,D,0.0,0.0,1130.0,0.0,0,1130.0
H4AZ01061,2012,,,,,,,,,,,,,529.0,,,,,,,,,,
H4AZ01111,2006,,,,,,,,,,,,,20071.25,,,,,,,,,,
H4AZ01129,2006,,,,,,,,,,,,,774.0,AZ,1,0,DEM,5927.0,0.0,0.0,0.0,0,5927.0
H4AZ01145,2014,,,,,,,,,,,,,750146.71,AZ,1,0,R,18407.0,0.0,0.0,0.0,0,18407.0
H4AZ02093,2004,,,,,,,,,,,,,785136.66,AZ,2,0,R,25871.0,0.0,0.0,0.0,0,25871.0
H4AZ02093,2006,,,,,,,,,,,,,40052.13,,,,,,,,,,
H4AZ04016,2004,,,,,,,,,,,,,705821.52,AZ,3,1,R,43552.0,0.0,181012.0,0.0,1,224564.0
H4AZ04016,2006,,,,,,,,,,,,,607760.79,AZ,3,1,REP,35763.0,0.0,112519.0,0.0,1,148282.0
H4AZ04016,2008,,,,,,,,,,,,,2771605.54,AZ,3,1,R,43538.0,0.0,148800.0,0.0,1,192338.0
H4AZ04016,2010,,,,,,,,,,,,,350182.81,,,,,,,,,,
H4AZ04016,2012,,,,,,,,,,,,,14593.6,,,,,,,,,,
H4AZ04024,2004,,,,,,,,,,,,,718298.7,AZ,2,1,R,45261.0,0.0,165260.0,0.0,1,210521.0
H4AZ04024,2006,,,,,,,,,,,,,405493.81,AZ,2,1,REP,51386.0,0.0,135150.0,0.0,1,186536.0
H4AZ04024,2008,,,,,,,,,,,,,394582.07,AZ,2,1,R,58707.0,0.0,200914.0,0.0,1,259621.0
H4AZ06045,2010,,,,,,,,,,,,,1746578.9999999998,AZ,5,0,REP,26678.0,0.0,110374.0,0.0,1,137052.0
H4AZ06045,2014,,,,,,,,,,,,,484606.89,AZ,6,1,R,69902.0,0.0,129578.0,0.0,1,199480.0
H4AZ06052,2004,,,,,,,,,,,,,1202616.91,AZ,5,1,R,43166.0,0.0,159455.0,0.0,1,202621.0
H4AZ06052,2008,,,,,,,,,,,,,228397.21,,,,,,,,,,
H4AZ07068,2014,,,,,,,,,,,,,546911.82,AZ,7,0,D,11077.0,0.0,0.0,0.0,0,11077.0
H4AZ08033,2006,,,,,,,,,,,,,500.0,,,,,,,,,,
H4CA02098,2014,,,,,,,,,,,,,5464.78,CA,2,0,R,32614.0,0.0,54400.0,0.0,0,87014.0
H4CA03070,2004,,,,,,,,,,,,,1226845.25,CA,3,0,R,32728.0,0.0,0.0,0.0,0,32728.0
H4CA03070,2006,,,,,,,,,,,,,3586.98,,,,,,,,,,
H4CA03070,2012,,,,,,,,,,,,,300.0,,,,,,,,,,
H4CA04078,2004,,,,,,,,,,,,,1565.42,CA,4,0,D,58036.0,0.0,117443.0,0.0,0,175479.0
H4CA05232,2004,,,,,,,,,,,,,7915.3,CA,5,0,W(D),11.0,0.0,0.0,0.0,0,11.0
H4CA05232,2004,,,,,,,,,,,,,7915.3,CA,5,0,GRN,1041.0,0.0,6593.0,0.0,0,7634.0
H4CA05232,2006,,,,,,,,,,,,,5700.0,,,,,,,,,,
H4CA09051,2006,,,,,,,,,,,,,17149.48,,,,,,,,,,
H4CA09069,2014,,,,,,,,,,,,,73495.66,CA,9,0,R,14195.0,0.0,0.0,0.0,0,14195.0
H4CA11081,2008,,,,,,,,,,,,,2910224.87,CA,11,1,D,40403.0,0.0,164500.0,0.0,1,204903.0
H4CA11081,2010,,,,,,,,,,,,,2919334.85,CA,11,1,DEM,48772.0,0.0,115361.0,0.0,1,164133.0
H4CA11081,2012,,,,,,,,,,,,,2675775.54,CA,9,1,D,45696.0,0.0,118373.0,0.0,1,164069.0
H4CA11081,2014,,,,,,,,,,,,,1026591.97,CA,9,1,D,38295.0,0.0,63475.0,0.0,1,101770.0
H4CA12055,2004,,,,,,,,,,,,,36883.96,CA,12,0,D,17107.0,0.0,0.0,0.0,0,17107.0
H4CA12139,2014,,,,,,,,,,,,,30215.8,CA,12,0,D,1514.0,0.0,0.0,0.0,0,1514.0
H4CA16049,2004,,,,,,,,,,,,,435001.71,CA,16,1,D,50254.0,0.0,129222.0,0.0,1,179476.0
H4CA16049,2006,,,,,,,,,,,,,333525.64,CA,16,1,DEM,46286.0,0.0,98929.0,0.0,1,145215.0
H4CA16049,2008,,,,,,,,,,,,,362870.41,CA,16,1,D,39616.0,0.0,146481.0,0.0,1,186097.0
H4CA16049,2010,,,,,,,,,,,,,401291.71,CA,16,1,DEM,48757.0,0.0,105841.0,0.0,1,154598.0
H4CA16049,2012,,,,,,,,,,,,,378162.56,CA,19,1,D,60726.0,0.0,162300.0,0.0,1,223026.0
H4CA16049,2014,,,,,,,,,,,,,403839.13,CA,19,1,D,63845.0,0.0,85888.0,0.0,1,149733.0
H4CA17021,2014,,,,,,,,,,,,,587983.35,CA,20,1,D,67528.0,0.0,106034.0,0.0,1,173562.0
H4CA21072,2014,,,,,,,,,,,,,1670819.26,CA,21,0,D,11682.0,0.0,33470.0,0.0,0,45152.0
H4CA24159,2014,,,,,,,,,,,,,192151.03,CA,24,0,R,15575.0,0.0,0.0,0.0,0,15575.0
H4CA26105,2004,,,,,,,,,,,,,6455.83,CA,26,0,D,13171.0,0.0,0.0,0.0,0,13171.0
H4CA26154,2014,,,,,,,,,,,,,29985.78,CA,26,0,NOP,1980.0,0.0,0.0,0.0,0,1980.0
H4CA28069,2006,,,,,,,,,,,,,19044.0,CA,28,0,DEM,7547.0,0.0,0.0,0.0,0,7547.0
H4CA33093,2014,,,,,,,,,,,,,262736.77,CA,33,0,D,327.0,0.0,0.0,0.0,0,327.0
H4CA33101,2014,,,,,,,,,,,,,1262242.7,CA,33,0,D,17988.0,0.0,0.0,0.0,0,17988.0
H4CA33127,2014,,,,,,,,,,,,,147862.54,CA,33,0,D,2516.0,0.0,0.0,0.0,0,2516.0
H4CA33168,2014,,,,,,,,,,,,,756540.12,CA,33,0,D,13005.0,0.0,0.0,0.0,0,13005.0
H4CA33176,2014,,,,,,,,,,,,,24613.34,CA,33,0,NOP,509.0,0.0,0.0,0.0,0,509.0
H4CA50055,2004,,,,,,,,,,,,,194909.6,CA,50,0,D,47600.0,0.0,105590.0,0.0,0,153190.0
H4CA52077,2014,,,,,,,,,,,,,295123.5,CA,52,0,R,5040.0,0.0,0.0,0.0,0,5040.0
H4CO03100,2004,,,,,,,,,,,,,71844.53,CO,3,0,R,15298.0,0.0,0.0,0.0,0,15298.0
H4CO03100,2006,,,,,,,,,,,,,1581.26,,,,,,,,,,
H4CO03118,2004,,,,,,,,,,,,,110386.57,CO,3,0,R,5612.0,0.0,0.0,0.0,0,5612.0
H4CO03118,2006,,,,,,,,,,,,,3659.43,,,,,,,,,,
H4CO03126,2008,,,,,,,,,,,,,38307.47,,,,,,,,,,
H4CO03167,2008,,,,,,,,,,,,,763652.13,CO,3,1,D,22192.0,0.0,203457.0,0.0,1,225649.0
H4CO03167,2010,,,,,,,,,,,,,2398045.63,CO,3,1,DEM,46148.0,0.0,121114.0,0.0,0,167262.0
H4CO03167,2012,,,,,,,,,,,,,37114.48,,,,,,,,,,
H4CO03167,2014,,,,,,,,,,,,,3904.12,,,,,,,,,,
H4CO04090,2010,,,,,,,,,,,,,3281909.53,,,,,,,,,,
H4CO04090,2012,,,,,,,,,,,,,42514.47,,,,,,,,,,
H4CO04090,2014,,,,,,,,,,,,,1502437.52,CO,4,0,R,32714.0,0.0,185292.0,0.0,1,218006.0
H4CO04116,2014,,,,,,,,,,,,,409274.48,CO,4,0,R,11433.0,0.0,0.0,0.0,0,11433.0
H4CO06061,2004,,,,,,,,,,,,,801954.83,CO,6,0,D,23111.0,0.0,139870.0,0.0,0,162981.0
H4CO06061,2006,,,,,,,,,,,,,18740.49,,,,,,,,,,
