cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,total
H4TX32030,2014,396.78,,,,,,,,,,,,,
H2GA03070,2008,345.80,,,,,,,,,,,,,
H2FL05127,2012,2370.50,,,,,,,,,,,,,
H0CA37159,2012,38004.82,,,,,,,,,,,,,
H0CA19173,2012,12220.69,,,,,,,,,,,,,
H2SD00092,2012,2778.91,,,,,,,,,,,,,
H6CO05126,2006,73549.82,,,,,,,,,,,,,
H2HI02128,2010,218620.06,,,,,,,,,,,,,
H8TX04113,2008,12.00,,,,,,,,,,,,,
H2NY14037,2014,864624.51,,,,,,,,,,,,,
H4VA08331,2014,7663.48,,,,,,,,,,,,,
H4RI01034,2012,15855.35,,,,,,,,,,,,,
H0VA10137,2010,214813.91,,,,,,,,,,,,,
H0SC04257,2012,16597.67,,,,,,,,,,,,,
H2CA50166,2014,19245.74,,,,,,,,,,,,,
H0MA02089,2010,34868.29,,,,,,,,,,,,,
H4TX19276,2014,36235.95,,,,,,,,,,,,,
H8MD01128,2014,15.00,,,,,,,,,,,,,
H2PA18143,2008,1814.40,,,,,,,,,,,,,
H0CT03072,2012,648424.77,,,,,,,,,,,,,
H0OH16097,2012,4230.00,,,,,,,,,,,,,
H8OH10085,2008,543.13,,,,,,,,,,,,,
H8KS02090,2010,5224.99,,,,,,,,,,,,,
H2CA28113,2014,345652.82,,,,,,,,,,,,,
S0AR00150,2010,31065.98,,,,,,,,,,,,,
S0WA00258,2010,37234.66,,,,,,,,,,,,,
S2ND00073,2012,4146.79,,,,,,,,,,,,,
H0FL05139,2012,15607.45,,,,,,,,,,,,,
H6CA05195,2010,107848.06,,,,,,,,,,,,,
H0LA02192,2010,675.00,,,,,,,,,,,,,
H4NM02072,2014,197106.64,,,,,,,,,,,,,
H2PA11098,2010,1597.56,,,,,,,,,,,,,
S2ME00117,2012,14830.72,,,,,,,,,,,,,
H8LA02088,2008,84066.14,,,,,,,,,,,,,
S2PA00232,2012,50.00,,,,,,,,,,,,,
H2CA37023,2010,5200.00,,,,,,,,,,,,,
H8IA03074,2010,426.98,,,,,,,,,,,,,
H0TX21106,2010,4436.56,,,,,,,,,,,,,
H4WV02155,2014,1740.00,,,,,,,,,,,,,
H0LA03174,2010,457377.80,,,,,,,,,,,,,
H4NC02119,2014,477531.79,,,,,,,,,,,,,
H2TN03144,2012,22384.18,,,,,,,,,,,,,
S4PA00063,2008,250.00,,,,,,,,,,,,,
H0NY25078,2010,9609.41,,,,,,,,,,,,,
H6TX22143,2014,3898.76,,,,,,,,,,,,,
H4MO03106,2004,35738.70,,,,,,,,,,,,,
H2UT04023,2012,5230.00,,,,,,,,,,,,,
H4HI01134,2014,346004.04,,,,,,,,,,,,,
H0TX03088,2010,44521.52,,,,,,,,,,,,,
H2MD08159,2014,43.71,,,,,,,,,,,,,
H8VT01016,2006,2051.92,,,,,,,,,,,,,
H2IL16032,2004,1000.00,,,,,,,,,,,,,
H4TX04054,2004,918.48,,,,,,,,,,,,,
H4MN08083,2014,4200.00,,,,,,,,,,,,,
H0CA31087,2004,103105.13,,,,,,,,,,,,,
H2KY04071,2008,24538.74,,,,,,,,,,,,,
H6IL10119,2008,35084.42,,,,,,,,,,,,,
H0FL12010,2006,4150.69,,,,,,,,,,,,,
H0AL01030,2012,3480.00,,,,,,,,,,,,,
H6KS03167,2006,73470.96,,,,,,,,,,,,,
H2PR00016,2004,22377.79,,,,,,,,,,,,,
S6VA00093,2008,25345.00,,,,,,,,,,,,,
H2NC01149,2004,3700.51,,,,,,,,,,,,,
H4KS02115,2014,288676.81,,,,,,,,,,,,,
S2IN00091,2006,158424.25,,,,,,,,,,,,,
H6AK00144,2008,131805.83,,,,,,,,,,,,,
S0MO00225,2010,163.81,,,,,,,,,,,,,
H6IA05115,2006,305.96,,,,,,,,,,,,,
H6PA10109,2008,2977.14,,,,,,,,,,,,,
H6IN03179,2006,1698.81,,,,,,,,,,,,,
H0CT02124,2008,24538.74,,,,,,,,,,,,,
H0NH02017,2012,2476.00,,,,,,,,,,,,,
H2IN09167,2012,84063.35,,,,,,,,,,,,,
H0DC00199,2010,8380.02,,,,,,,,,,,,,
H4MS01078,2004,92673.67,,,,,,,,,,,,,
H6CA21176,2006,8993.84,,,,,,,,,,,,,
H2PA03111,2012,152158.64,,,,,,,,,,,,,
H6CA50159,2006,260934.05,,,,,,,,,,,,,
H0OH12062,2010,664540.18,,,,,,,,,,,,,
S8MT00119,2008,1814.40,,,,,,,,,,,,,
H8NY26079,2008,335257.69,,,,,,,,,,,,,
H0MO07113,2014,239931.43,,,,,,,,,,,,,
H2FL06091,2004,78432.20,,,,,,,,,,,,,
H0IL10302,2012,585.00,,,,,,,,,,,,,
H8MD01128,2012,18.00,,,,,,,,,,,,,
H8CA34068,2006,43577.51,,,,,,,,,,,,,
H4VA10121,2014,73254.72,,,,,,,,,,,,,
H2LA05084,2004,127765.72,,,,,,,,,,,,,
H2CO06123,2014,6306.51,,,,,,,,,,,,,
H0VA01052,2008,44376.22,,,,,,,,,,,,,
H0SC06195,2012,2000.00,,,,,,,,,,,,,
S0NH00268,2012,97.00,,,,,,,,,,,,,
H4TX04039,2004,67833.04,,,,,,,,,,,,,
H2FL14145,2012,68978.52,,,,,,,,,,,,,
H2CA48095,2014,2785.00,,,,,,,,,,,,,
S4PA00121,2012,5870.90,,,,,,,,,,,,,
H4VA02029,2004,14537.82,,,,,,,,,,,,,
H0WA01090,2010,45529.75,,,,,,,,,,,,,
H2FL06109,2012,206156.50,,,,,,,,,,,,,
H4FL14091,2008,12281.09,,,,,,,,,,,,,
H4FL05032,2008,10178.50,,,,,,,,,,,,,
H4MA06082,2004,6514.71,,,,,,,,,,,,,
H2FL22098,2014,16857.43,,,,,,,,,,,,,
H0IL08090,2010,341410.68,,,,,,,,,,,,,
H6NY24144,2006,5200.00,,,,,,,,,,,,,
H4MD01085,2004,20053.36,,,,,,,,,,,,,
H8NC09073,2010,666.69,,,,,,,,,,,,,
H0NY01129,2010,9609.41,,,,,,,,,,,,,
H0NY14221,2010,4100.00,,,,,,,,,,,,,
H4MO04138,2014,142.56,,,,,,,,,,,,,
H0IL14080,2014,8092.66,,,,,,,,,,,,,
H4OH12064,2014,1174.81,,,,,,,,,,,,,
S4WA00458,2006,747.99,,,,,,,,,,,,,
H4CA26147,2014,4200.01,,,,,,,,,,,,,
H0CA16096,2010,12131.99,,,,,,,,,,,,,
H6CA26183,2010,152589.00,,,,,,,,,,,,,
H4WV03070,2014,1434326.03,,,,,,,,,,,,,
H0CA03078,2010,1551.78,,,,,,,,,,,,,
H6VA10191,2010,14.30,,,,,,,,,,,,,
H4CA51053,2004,7252.67,,,,,,,,,,,,,
S8FL00166,2010,2795.75,,,,,,,,,,,,,
H4CA20082,2012,110771.72,,,,,,,,,,,,,
H4NJ12081,2006,6960.69,,,,,,,,,,,,,
H8CA44034,2010,725676.44,,,,,,,,,,,,,
S4PA00121,2010,31065.98,,,,,,,,,,,,,
H6MO02277,2006,10523.65,,,,,,,,,,,,,
H8NY27036,2010,5772.75,,,,,,,,,,,,,
H0VA05095,2012,9808.43,,,,,,,,,,,,,
H4CA46111,2014,9645.31,,,,,,,,,,,,,
H8IL14083,2008,1020958.48,,,,,,,,,,,,,
H2NY17071,2006,11715.65,,,,,,,,,,,,,
H8SC02098,2008,3386.00,,,,,,,,,,,,,
H6WI08114,2006,389877.47,,,,,,,,,,,,,
H8FL22038,2008,161549.03,,,,,,,,,,,,,
H4NE02096,2014,12220.68,,,,,,,,,,,,,
H2PA11098,2012,2396.40,,,,,,,,,,,,,
S0VT00106,2012,347.31,,,,,,,,,,,,,
H0NC06142,2014,31.76,,,,,,,,,,,,,
H0IL12076,2010,1500.00,,,,,,,,,,,,,
H0AZ01283,2010,33869.48,,,,,,,,,,,,,
H6FL11159,2006,43949.54,,,,,,,,,,,,,
H8CA53019,2008,15473.38,,,,,,,,,,,,,
H0CA33174,2010,5590.32,,,,,,,,,,,,,
H8OH11141,2012,203055.14,,,,,,,,,,,,,
H8MN06047,2004,416164.19,,,,,,,,,,,,,
H2IA05072,2004,44842.63,,,,,,,,,,,,,
H6AZ03146,2006,30189.22,,,,,,,,,,,,,
H4CA17021,2012,99582.61,,,,,,,,,,,,,
H8GA07136,2010,13420.00,,,,,,,,,,,,,
H2FL19037,2008,9850.20,,,,,,,,,,,,,
H0FL12010,2006,4800.02,,,,,,,,,,,,,
H0MD05118,2010,96081.59,,,,,,,,,,,,,
H8DE00053,2008,4794.64,,,,,,,,,,,,,
H2IL13120,2014,2139.74,,,,,,,,,,,,,
H8NY29032,2014,2733.24,,,,,,,,,,,,,
H4MS02167,2004,22135.79,,,,,,,,,,,,,
H0VA02134,2010,64255.04,,,,,,,,,,,,,
H2MN07014,2012,876.49,,,,,,,,,,,,,
H2CA33139,2012,129016.67,,,,,,,,,,,,,
H6MA07101,2010,450812.83,,,,,,,,,,,,,
H4FL05040,2004,10854.52,,,,,,,,,,,,,
H8NJ03172,2008,510.00,,,,,,,,,,,,,
H6OH04132,2006,94704.23,,,,,,,,,,,,,
H0FL08125,2010,42820.86,,,,,,,,,,,,,
H2NC08185,2014,2139.74,,,,,,,,,,,,,
H6PA08194,2008,3019.58,,,,,,,,,,,,,
H4MT01041,2014,3200.01,,,,,,,,,,,,,
H6CA42099,2008,157336.29,,,,,,,,,,,,,
H4CA23011,2008,93657.91,,,,,,,,,,,,,
H4OH05035,2004,47986.11,,,,,,,,,,,,,
H2GA11123,2010,122966.59,,,,,,,,,,,,,
S4CO00171,2008,250.00,,,,,,,,,,,,,
S4SC00083,2006,747.99,,,,,,,,,,,,,
H4NJ03130,2014,4200.01,,,,,,,,,,,,,
H4MI07186,2014,2092.74,,,,,,,,,,,,,
H0CA02138,2012,64561.45,,,,,,,,,,,,,
H0MD07072,2012,4999.83,,,,,,,,,,,,,
S4FL00298,2006,16275.25,,,,,,,,,,,,,
S0ND00093,2014,9424.11,,,,,,,,,,,,,
H6MN05225,2006,136397.17,,,,,,,,,,,,,
S0AZ00251,2014,820.32,,,,,,,,,,,,,
H0HI01116,2004,5240.08,,,,,,,,,,,,,
H6CA24246,2006,12024.38,,,,,,,,,,,,,
H6WI08098,2010,61599.35,,,,,,,,,,,,,
H0LA01087,2012,18634.26,,,,,,,,,,,,,
H8MD02084,2008,1913.33,,,,,,,,,,,,,
H8NY05099,2008,900.00,,,,,,,,,,,,,
H2SD00134,2012,775.93,,,,,,,,,,,,,
H6MN06074,2010,1881.77,,,,,,,,,,,,,
H8AL03047,2010,3074.00,,,,,,,,,,,,,
H6NY20167,2008,147.61,,,,,,,,,,,,,
H2PA11098,2012,1006.25,,,,,,,,,,,,,
H0LA03141,2012,2180427.57,,,,,,,,,,,,,
H2SC04022,2010,287340.57,,,,,,,,,,,,,
H4MN01138,2006,5.47,,,,,,,,,,,,,
H4CA24118,2008,4641.22,,,,,,,,,,,,,
H6KS01146,2012,94411.26,,,,,,,,,,,,,
H6MN06124,2006,202050.46,,,,,,,,,,,,,
H4PA08074,2012,4230.01,,,,,,,,,,,,,
H8PA05139,2008,20243.07,,,,,,,,,,,,,
H0NC03099,2010,4396.20,,,,,,,,,,,,,
H0WV02138,2006,11127.85,,,,,,,,,,,,,
S2TX00106,2014,8394.37,,,,,,,,,,,,,
S6VA00093,2008,13482.70,,,,,,,,,,,,,
H8IN05097,2010,128490.45,,,,,,,,,,,,,
H2WA02177,2012,78372.14,,,,,,,,,,,,,
H0FL23033,2010,25640.12,,,,,,,,,,,,,
H2OH14064,2012,546721.01,,,,,,,,,,,,,
H6AK00144,2006,61756.89,,,,,,,,,,,,,
H4PA00014,2006,433.45,,,,,,,,,,,,,
S2GA00118,2010,875.00,,,,,,,,,,,,,
H0CO01110,2010,763.06,,,,,,,,,,,,,
H2CT02112,2008,655093.96,,,,,,,,,,,,,
H2CA26026,2004,255222.81,,,,,,,,,,,,,
H4NJ03106,2014,1775.00,,,,,,,,,,,,,
H4PR00079,2006,63105.95,,,,,,,,,,,,,
H6NY20167,2008,350.00,,,,,,,,,,,,,
H0RI02220,2010,21899.26,,,,,,,,,,,,,
H4KY01040,2006,95235.64,,,,,,,,,,,,,
H4OR01063,2006,4668.92,,,,,,,,,,,,,
H4PA08074,2008,1814.40,,,,,,,,,,,,,
H4TX02108,2008,69040.91,,,,,,,,,,,,,
H2GA04102,2006,22457.68,,,,,,,,,,,,,
H6KS01146,2014,165115.85,,,,,,,,,,,,,
H2CA39078,2004,263749.94,,,,,,,,,,,,,
H0IL06045,2010,37420.43,,,,,,,,,,,,,
S2MD00198,2014,3323.27,,,,,,,,,,,,,
H8MS03067,2010,257631.46,,,,,,,,,,,,,
H0CA48032,2008,500.00,,,,,,,,,,,,,
H8MN05130,2008,2107.89,,,,,,,,,,,,,
H6SC01128,2006,20362.12,,,,,,,,,,,,,
H4SC04069,2004,10945.75,,,,,,,,,,,,,
H0CA19173,2012,532.48,,,,,,,,,,,,,
H6IL16066,2008,1385.29,,,,,,,,,,,,,
H8NY13077,2010,44397.70,,,,,,,,,,,,,
H2OH02085,2012,314119.69,,,,,,,,,,,,,
H2PA18143,2004,6333.52,,,,,,,,,,,,,
H0KY06104,2012,5230.00,,,,,,,,,,,,,
H4GA06087,2008,6593.92,,,,,,,,,,,,,
H2IA01055,2014,3200.01,,,,,,,,,,,,,
H0MA09050,2012,328.74,,,,,,,,,,,,,
H8IN09032,2006,1668.00,,,,,,,,,,,,,
H4NM02072,2014,570.00,,,,,,,,,,,,,
H0AR02107,2012,5050.01,,,,,,,,,,,,,
H8KS02090,2010,24707.44,,,,,,,,,,,,,
H0CA15189,2010,707.68,,,,,,,,,,,,,
H2PA17079,2012,317625.44,,,,,,,,,,,,,
H2NY14086,2006,60.20,,,,,,,,,,,,,
H8PA07085,2008,151568.68,,,,,,,,,,,,,
H6CO03139,2012,6677.81,,,,,,,,,,,,,
H6NJ06187,2012,3006.00,,,,,,,,,,,,,
H0CA19173,2014,240.18,,,,,,,,,,,,,
H6NC05109,2006,24182.99,,,,,,,,,,,,,
H2FL05127,2010,100066.62,,,,,,,,,,,,,
H2OK02083,2012,3215.97,,,,,,,,,,,,,
H4IN04099,2010,115186.83,,,,,,,,,,,,,
H4NJ02140,2014,271989.76,,,,,,,,,,,,,
H0CA42191,2010,5590.32,,,,,,,,,,,,,
H4NC06151,2014,2436.95,,,,,,,,,,,,,
H8CA25058,2012,2798.00,,,,,,,,,,,,,
H0AR01083,2014,12132.25,,,,,,,,,,,,,
H2IN06171,2012,106310.41,,,,,,,,,,,,,
H0MO07154,2010,8435.50,,,,,,,,,,,,,
H8PA16045,2008,10740.24,,,,,,,,,,,,,
H0NJ06164,2010,72929.07,,,,,,,,,,,,,
H0FL08125,2012,12021.82,,,,,,,,,,,,,
H4CT04098,2008,27304.65,,,,,,,,,,,,,
H0TN03296,2014,339.00,,,,,,,,,,,,,
H0VA05095,2012,5823.20,,,,,,,,,,,,,
H6OH00015,2006,34771.56,,,,,,,,,,,,,
H2CA25036,2012,577962.63,,,,,,,,,,,,,
H0AL05049,2012,11016.15,,,,,,,,,,,,,
H2TN06030,2014,642716.17,,,,,,,,,,,,,
H0NY02085,2012,887.18,,,,,,,,,,,,,
S0NY00410,2014,926636.68,,,,,,,,,,,,,
H2TX05121,2012,593630.58,,,,,,,,,,,,,
S0CO00294,2010,95113.15,,,,,,,,,,,,,
S6MN00275,2008,1814.40,,,,,,,,,,,,,
H0OH13136,2012,19369.15,,,,,,,,,,,,,
H2PA06114,2008,1115871.04,,,,,,,,,,,,,
H2UT01235,2012,57971.28,,,,,,,,,,,,,
H0NC02059,2014,1362869.86,,,,,,,,,,,,,
H0NY08082,2010,2059.79,,,,,,,,,,,,,
H2SC07041,2012,88268.36,,,,,,,,,,,,,
H4TX02108,2004,37520.25,,,,,,,,,,,,,
H8NC05030,2008,81115.64,,,,,,,,,,,,,
H4CA43084,2014,1668.66,,,,,,,,,,,,,
H2CA24161,2012,361.72,,,,,,,,,,,,,
S4WA00458,2004,67833.04,,,,,,,,,,,,,
H4VI00054,2008,7267.61,,,,,,,,,,,,,
H0NY20095,2010,9609.41,,,,,,,,,,,,,
H8MS03034,2008,4595.78,,,,,,,,,,,,,
H8CA42061,2004,156477.61,,,,,,,,,,,,,
H6DE00172,2006,164632.11,,,,,,,,,,,,,
H4FL23050,2008,23137.74,,,,,,,,,,,,,
H6OH06079,2006,185.00,,,,,,,,,,,,,
H4PA08116,2014,209367.31,,,,,,,,,,,,,
H0NY13074,2012,3330.95,,,,,,,,,,,,,
H4WA06075,2014,3342.00,,,,,,,,,,,,,
H8CA46096,2010,1919.32,,,,,,,,,,,,,
S2CA00641,2012,9271.31,,,,,,,,,,,,,
H4CA36096,2004,21069.26,,,,,,,,,,,,,
H2CA32099,2008,109232.13,,,,,,,,,,,,,
H4PR00053,2004,23778.48,,,,,,,,,,,,,
H2CA03108,2012,2370.00,,,,,,,,,,,,,
H8ME02128,2008,9443.32,,,,,,,,,,,,,
H0GA08032,2004,18717.66,,,,,,,,,,,,,
H2LA02123,2012,2400.00,,,,,,,,,,,,,
H2DE00072,2014,25636.79,,,,,,,,,,,,,
H4MO09046,2004,697759.52,,,,,,,,,,,,,
H8OR01072,2004,205559.10,,,,,,,,,,,,,
H4NY27100,2010,1147.50,,,,,,,,,,,,,
H0KS04069,2010,1705.82,,,,,,,,,,,,,
H4IL08092,2006,11652.76,,,,,,,,,,,,,
S8AK00124,2010,105.52,,,,,,,,,,,,,
H0CA33083,2010,31043.90,,,,,,,,,,,,,
S0CT00144,2010,1235.14,,,,,,,,,,,,,
H0OH12062,2008,473714.76,,,,,,,,,,,,,
H6TX25146,2006,3125.00,,,,,,,,,,,,,
H2TX03126,2014,2496855.44,,,,,,,,,,,,,
H6OR04047,2008,200962.87,,,,,,,,,,,,,
S0HI00084,2014,941.47,,,,,,,,,,,,,
H2TX22118,2012,3265.03,,,,,,,,,,,,,
S6MD03201,2008,1814.40,,,,,,,,,,,,,
S6GA00119,2010,5000.00,,,,,,,,,,,,,
H8IN09065,2010,5875.00,,,,,,,,,,,,,
H4NC12126,2014,8897.50,,,,,,,,,,,,,
S0IL00261,2014,44610.61,,,,,,,,,,,,,
H2CA36439,2014,4532.00,,,,,,,,,,,,,
H4CA20082,2006,38004.52,,,,,,,,,,,,,
H0TN06281,2010,15465.63,,,,,,,,,,,,,
H0ID01253,2012,3063.00,,,,,,,,,,,,,
S8MS00055,2012,44590.48,,,,,,,,,,,,,
S2CA00286,2010,1170.36,,,,,,,,,,,,,
H4NY11138,2012,122379.55,,,,,,,,,,,,,
H6IA03144,2012,582338.91,,,,,,,,,,,,,
H0NC13023,2010,183002.21,,,,,,,,,,,,,
H6CA22125,2014,1683593.70,,,,,,,,,,,,,
H8NY22102,2010,304830.34,,,,,,,,,,,,,
H2GA13020,2006,13103.00,,,,,,,,,,,,,
H0NV01151,2012,390.04,,,,,,,,,,,,,
H0NV02191,2010,995.00,,,,,,,,,,,,,
H2PA18150,2012,8809.52,,,,,,,,,,,,,
H6TN09332,2006,21660.32,,,,,,,,,,,,,
H8MN06047,2010,457427.48,,,,,,,,,,,,,
H4TX04039,2012,106632.59,,,,,,,,,,,,,
S2ND00073,2012,14309.55,,,,,,,,,,,,,
H4IN02101,2006,158424.25,,,,,,,,,,,,,
H4CA25107,2014,9222.18,,,,,,,,,,,,,
H8CA09060,2008,317905.25,,,,,,,,,,,,,
H2KY04071,2010,94485.18,,,,,,,,,,,,,
H4PA18156,2004,1900.00,,,,,,,,,,,,,
H2AL06035,2004,273578.76,,,,,,,,,,,,,
H2IL01158,2012,8015.00,,,,,,,,,,,,,
H4WA08071,2006,49029.72,,,,,,,,,,,,,
H2TX31044,2014,3898.76,,,,,,,,,,,,,
H0AZ03321,2010,152552.40,,,,,,,,,,,,,
H6MA09149,2006,80737.58,,,,,,,,,,,,,
H4KY03186,2004,11567.40,,,,,,,,,,,,,
H2TX33073,2014,420391.91,,,,,,,,,,,,,
H2CA12158,2006,59.70,,,,,,,,,,,,,
H4IL11195,2014,4200.01,,,,,,,,,,,,,
H2KS02135,2014,1218.00,,,,,,,,,,,,,
H4NJ12123,2014,69196.56,,,,,,,,,,,,,
H0AL05189,2010,1082.20,,,,,,,,,,,,,
H0IN05144,2010,2407.44,,,,,,,,,,,,,
H0VA07083,2010,70678.56,,,,,,,,,,,,,
H6OH02086,2010,799.29,,,,,,,,,,,,,
H2CT05206,2012,385443.84,,,,,,,,,,,,,
H8OH16058,2010,250214.28,,,,,,,,,,,,,
H0CA49055,2008,154174.48,,,,,,,,,,,,,
H0CA06097,2010,85471.05,,,,,,,,,,,,,
H2CA16118,2012,19410.45,,,,,,,,,,,,,
H8MS03067,2010,2700.00,,,,,,,,,,,,,
H2IL13120,2012,283348.33,,,,,,,,,,,,,
S6WA00248,2006,3237.34,,,,,,,,,,,,,
H4TX19185,2014,38217.29,,,,,,,,,,,,,
H6CA46033,2010,1026.12,,,,,,,,,,,,,
S2ND00073,2014,24840.87,,,,,,,,,,,,,
H0OK05130,2012,1246.12,,,,,,,,,,,,,
H4NY23059,2006,54541.53,,,,,,,,,,,,,
H2IL08039,2004,368.80,,,,,,,,,,,,,
H4FL03094,2014,101886.06,,,,,,,,,,,,,
H2MI02066,2010,87091.66,,,,,,,,,,,,,
H8CO06179,2008,34908.90,,,,,,,,,,,,,
H2IN01123,2012,36280.51,,,,,,,,,,,,,
H8OH15076,2010,1600.00,,,,,,,,,,,,,
H6WV01053,2006,321715.97,,,,,,,,,,,,,
H6NC04037,2004,470621.50,,,,,,,,,,,,,
H0FL12101,2012,120557.22,,,,,,,,,,,,,
H6MI09138,2006,11699.05,,,,,,,,,,,,,
H8IN07168,2008,11099.62,,,,,,,,,,,,,
H4GA06087,2010,493.75,,,,,,,,,,,,,
S0AZ00277,2010,33665.62,,,,,,,,,,,,,
H4IA05169,2006,2078.21,,,,,,,,,,,,,
H6IA01106,2006,5200.00,,,,,,,,,,,,,
H6CA22125,2010,312832.76,,,,,,,,,,,,,
S4NC00089,2004,1500.00,,,,,,,,,,,,,
S2GA00118,2004,338.75,,,,,,,,,,,,,
H4NJ12131,2014,49505.91,,,,,,,,,,,,,
H4NC12092,2014,93229.37,,,,,,,,,,,,,
H6CA22125,2012,7000.00,,,,,,,,,,,,,
H2MA09189,2012,16850.05,,,,,,,,,,,,,
H6CA09080,2008,3888.97,,,,,,,,,,,,,
H6CA07043,2012,153587.63,,,,,,,,,,,,,
S0ND00101,2010,58589.24,,,,,,,,,,,,,
H0CA03078,2012,1454.69,,,,,,,,,,,,,
H2MN03062,2014,22604.98,,,,,,,,,,,,,
H0SC05031,2010,27103.14,,,,,,,,,,,,,
H0GA09089,2010,830.50,,,,,,,,,,,,,
H6PA12030,2006,47008.69,,,,,,,,,,,,,
H0IL11052,2010,3320.00,,,,,,,,,,,,,
H0OH15099,2014,2050.64,,,,,,,,,,,,,
S0OH00265,2012,325.00,,,,,,,,,,,,,
H8IN03050,2010,690.43,,,,,,,,,,,,,
H6MD03367,2006,96588.43,,,,,,,,,,,,,
H2FL00250,2008,2219.98,,,,,,,,,,,,,
H0OK05114,2010,1116929.20,,,,,,,,,,,,,
H0WI07051,2014,6300.45,,,,,,,,,,,,,
H0PA11050,2004,100048.76,,,,,,,,,,,,,
H0OH06189,2012,4230.00,,,,,,,,,,,,,
H4TX10085,2006,700.00,,,,,,,,,,,,,
H0IN05102,2010,103107.82,,,,,,,,,,,,,
S2MI00219,2012,78381.42,,,,,,,,,,,,,
S0SC00180,2010,54699.26,,,,,,,,,,,,,
H2NM02126,2004,377315.40,,,,,,,,,,,,,
H6FL06035,2010,438510.58,,,,,,,,,,,,,
H2NY17139,2012,379873.93,,,,,,,,,,,,,
H4MT00043,2004,59076.44,,,,,,,,,,,,,
H4OH08070,2014,65161.84,,,,,,,,,,,,,
H2FL28012,2012,150.00,,,,,,,,,,,,,
H6CA52072,2006,44843.12,,,,,,,,,,,,,
H0MS01050,2012,7563.42,,,,,,,,,,,,,
H8CT04172,2008,82.13,,,,,,,,,,,,,
H2FL01191,2012,447.71,,,,,,,,,,,,,
H2NY00036,2012,457936.31,,,,,,,,,,,,,
H0KS02154,2010,1760.00,,,,,,,,,,,,,
H2NC05132,2014,1476.57,,,,,,,,,,,,,
S0MO00183,2010,9570.18,,,,,,,,,,,,,
H0FL13109,2010,88500.14,,,,,,,,,,,,,
H6SC05111,2006,4150.69,,,,,,,,,,,,,
H0FL24049,2012,3459.40,,,,,,,,,,,,,
H4PA16051,2004,49381.89,,,,,,,,,,,,,
S4CO00171,2006,747.99,,,,,,,,,,,,,
S4SC00083,2008,250.00,,,,,,,,,,,,,
S8OK00241,2010,41.25,,,,,,,,,,,,,
H0FL12119,2010,2024.00,,,,,,,,,,,,,
H2CA19054,2012,21808.83,,,,,,,,,,,,,
H2NV04029,2012,17479.11,,,,,,,,,,,,,
H0IL11052,2012,1711427.76,,,,,,,,,,,,,
H0AK00089,2010,550.00,,,,,,,,,,,,,
H6VA01117,2004,51319.11,,,,,,,,,,,,,
H0AL05171,2010,8174.82,,,,,,,,,,,,,
S2TN00256,2014,27.00,,,,,,,,,,,,,
H8GA03028,2008,2000.00,,,,,,,,,,,,,
H2NH01130,2010,2080.60,,,,,,,,,,,,,
H2TX22092,2012,5475.00,,,,,,,,,,,,,
H0AR01174,2010,18350.05,,,,,,,,,,,,,
H2GA11149,2014,16519.36,,,,,,,,,,,,,
H8CA11082,2008,281669.25,,,,,,,,,,,,,
H0SC04257,2014,49819.04,,,,,,,,,,,,,
H6OR02116,2010,1362680.98,,,,,,,,,,,,,
H4TX10101,2004,25161.93,,,,,,,,,,,,,
H8GA10049,2012,37459.87,,,,,,,,,,,,,
H4CA09077,2014,15500.00,,,,,,,,,,,,,
H4AZ01111,2004,380185.53,,,,,,,,,,,,,
S2NJ00080,2014,36373.87,,,,,,,,,,,,,
H2CO05067,2012,206.23,,,,,,,,,,,,,
H2UT01201,2012,3042.26,,,,,,,,,,,,,
H2CA06259,2014,106778.45,,,,,,,,,,,,,
H8PA10113,2008,2219.98,,,,,,,,,,,,,
H4IN08157,2006,1381.72,,,,,,,,,,,,,
H2OK04055,2008,12111.00,,,,,,,,,,,,,
H6TX22101,2014,47918.19,,,,,,,,,,,,,
S2CA00351,2010,200703.91,,,,,,,,,,,,,
H0NY13074,2012,3459.40,,,,,,,,,,,,,
H6TX15113,2008,35.16,,,,,,,,,,,,,
H8PR00062,2008,118199.55,,,,,,,,,,,,,
H8MI09068,2008,71455.42,,,,,,,,,,,,,
H6CA03091,2006,96432.03,,,,,,,,,,,,,
H6FL06035,2006,262283.54,,,,,,,,,,,,,
H4AZ01061,2008,97455.51,,,,,,,,,,,,,
H0NC01069,2010,5066.72,,,,,,,,,,,,,
H6OK00039,2006,216416.00,,,,,,,,,,,,,
S4AZ00055,2010,140347.51,,,,,,,,,,,,,
H0SC01295,2012,104.90,,,,,,,,,,,,,
H0NY19154,2010,12478.75,,,,,,,,,,,,,
H0NH01217,2012,5240.00,,,,,,,,,,,,,
H2VI00074,2012,1000.00,,,,,,,,,,,,,
H4CA11123,2014,19217.15,,,,,,,,,,,,,
H0NY20079,2010,988891.41,,,,,,,,,,,,,
H6MS03046,2014,47027.89,,,,,,,,,,,,,
H8NY24066,2014,288132.48,,,,,,,,,,,,,
H0TX27061,2010,175757.39,,,,,,,,,,,,,
H8CA23087,2014,8157.42,,,,,,,,,,,,,
S8VA00214,2012,21333.85,,,,,,,,,,,,,
H4TX31040,2014,35192.61,,,,,,,,,,,,,
H4CA46061,2004,27269.64,,,,,,,,,,,,,
H0FL23033,2012,492.40,,,,,,,,,,,,,
